cus_ID,cus_first_name,cus_last_name,cus_age,cus_gender,cus_phone,cus_DOB,cus_email,cus_loyalty_tier,cus_address_line,cus_city,cus_state,cus_postcode,cus_reg_date
23194,Kok Wai,Lee,55,Male,016-3615399,1968-12-21,kok23194@gmail.com,Gold,"No. 196, Jalan E6",Petaling Jaya,Selangor,46200,2024-05-24
23195,Anisa,binti Abdullah,18,Female,011-6646391,2005-08-15,anisa23195@gmail.com,Gold,"No. 287, Jalan D14",Petaling Jaya,Selangor,47300,2024-05-24
23196,Vanessa,Chong,35,Female,015-1520424,1988-11-11,vanessa23196@gmail.com,Silver,"No. 13, Jalan F18",Johor Bahru,Johor,81300,2024-05-24
23197,Siti,binti Zainal,57,Female,015-3846561,1966-10-26,siti23197@gmail.com,Bronze,"No. 18, Jalan A4",Wangsa Maju,Wilayah Persekutuan,53200,2024-05-24
23198,Adam,bin Razak,36,Male,011-7474914,1987-07-31,adam23198@gmail.com,Silver,"No. 224, Jalan A8",Shah Alam,Selangor,40000,2024-05-24
23199,Mei Ling,Yap,27,Female,019-7560674,1996-09-24,mei23199@gmail.com,Platinum,"No. 246, Jalan F12",Shah Alam,Selangor,40170,2024-05-24
23200,Nurul Huda,binti Yusof,30,Female,018-4036933,1993-10-07,nurul23200@gmail.com,Bronze,"No. 239, Jalan C1",Puchong,Selangor,47170,2024-05-24
23201,Hafiz,bin Abdullah,43,Male,018-3222440,1981-04-19,hafiz23201@gmail.com,Bronze,"No. 193, Jalan B17",Setapak,Wilayah Persekutuan,53100,2024-05-24
23202,Siti,binti Ahmad,57,Female,018-1194370,1966-08-20,siti23202@gmail.com,Bronze,"No. 241, Jalan F12",Gombak,Wilayah Persekutuan,68100,2024-05-24
23203,Suhaila,binti Zainal,52,Female,018-9527343,1972-02-27,suhaila23203@gmail.com,Platinum,"No. 204, Jalan E13",Gombak,Wilayah Persekutuan,53100,2024-05-24
23204,Rohani,binti Ahmad,26,Female,016-6255327,1997-12-06,rohani23204@gmail.com,Bronze,"No. 148, Jalan E16",Ipoh,Perak,30200,2024-05-24
23205,Kavitha,a/p Ramasamy,28,Female,013-4305561,1995-11-09,kavitha23205@gmail.com,Bronze,"No. 200, Jalan E3",Kuala Lumpur,Wilayah Persekutuan,59000,2024-05-25
23206,Balqis,binti Rahman,48,Female,018-8013871,1975-10-25,balqis23206@gmail.com,Bronze,"No. 23, Jalan G5",Kuala Lumpur,Wilayah Persekutuan,55200,2024-05-25
23207,Kai Xin,Lim,57,Female,014-7321134,1966-12-12,kai23207@gmail.com,Bronze,"No. 82, Jalan A4",Petaling Jaya,Selangor,46300,2024-05-25
23208,Nurin,binti Ismail,31,Female,017-6713716,1992-09-18,nurin23208@gmail.com,Bronze,"No. 92, Jalan B6",Petaling Jaya,Selangor,47400,2024-05-25
23209,Nurul Huda,binti Rahman,28,Female,012-1097581,1995-10-24,nurul23209@gmail.com,Platinum,"No. 154, Jalan G8",Petaling Jaya,Selangor,47800,2024-05-25
23210,Farah,binti Osman,42,Female,013-2325094,1982-01-01,farah23210@gmail.com,Bronze,"No. 244, Jalan A11",Johor Bahru,Johor,81200,2024-05-25
23211,Syafiq,bin Ahmad,26,Male,018-9036980,1997-11-25,syafiq23211@gmail.com,Bronze,"No. 289, Jalan F14",Shah Alam,Selangor,40150,2024-05-25
23212,Siti,binti Hassan,58,Female,012-9553732,1965-07-25,siti23212@gmail.com,Silver,"No. 83, Jalan C14",Klang,Selangor,41150,2024-05-25
23213,Hannah,binti Abdullah,36,Female,014-4559349,1988-03-17,hannah23213@gmail.com,Bronze,"No. 129, Jalan E7",Puchong,Selangor,47170,2024-05-25
23214,Nurin,binti Zainal,29,Female,014-2305128,1994-10-11,nurin23214@gmail.com,Silver,"No. 224, Jalan G15",Puchong,Selangor,47100,2024-05-25
23215,Zulkifli,bin Yusof,46,Male,014-3669094,1977-11-28,zulkifli23215@gmail.com,Platinum,"No. 133, Jalan A12",Puchong,Selangor,47140,2024-05-25
23216,Yee Ling,Ng,40,Female,016-9601922,1984-03-29,yee23216@gmail.com,Bronze,"No. 72, Jalan E7",Setapak,Wilayah Persekutuan,53200,2024-05-25
23217,Izzati,binti Zainal,34,Female,019-1112402,1990-04-30,izzati23217@gmail.com,Gold,"No. 217, Jalan E20",Setapak,Wilayah Persekutuan,53100,2024-05-25
23218,Michelle,Yap,47,Female,014-9606646,1976-07-18,michelle23218@gmail.com,Bronze,"No. 216, Jalan G20",Gombak,Wilayah Persekutuan,53100,2024-05-25
23219,Ling Ling,Tan,38,Female,016-6107221,1985-06-06,ling23219@gmail.com,Gold,"No. 97, Jalan A14",Kuala Lumpur,Wilayah Persekutuan,59000,2024-05-26
23220,Wan Ying,Cheah,18,Female,018-7172084,2005-11-13,wan23220@gmail.com,Gold,"No. 106, Jalan G19",Klang,Selangor,41150,2024-05-26
23221,Rohani,binti Osman,41,Female,019-7773545,1982-12-12,rohani23221@gmail.com,Bronze,"No. 99, Jalan F11",Petaling Jaya,Selangor,47301,2024-05-26
23222,Zarina,binti Razak,55,Female,015-4748373,1968-09-10,zarina23222@gmail.com,Bronze,"No. 137, Jalan F19",Petaling Jaya,Selangor,46100,2024-05-26
23223,Adam,bin Hamid,38,Male,011-9455328,1985-11-08,adam23223@gmail.com,Gold,"No. 147, Jalan F8",George Town,Pulau Pinang,10150,2024-05-26
23224,Chloe,Goh,41,Female,016-5723637,1982-10-16,chloe23224@gmail.com,Silver,"No. 126, Jalan D19",Shah Alam,Selangor,40200,2024-05-26
23225,Aisyah,binti Hassan,48,Female,014-6636224,1976-04-18,aisyah23225@gmail.com,Bronze,"No. 12, Jalan A11",Shah Alam,Selangor,40160,2024-05-26
23226,Hafiz,bin Ahmad,43,Male,017-4271233,1980-12-02,hafiz23226@gmail.com,Gold,"No. 173, Jalan F19",Petaling Jaya,Selangor,47800,2024-05-26
23227,Aisyah,binti Osman,57,Female,015-5240835,1967-02-04,aisyah23227@gmail.com,Bronze,"No. 266, Jalan C2",Puchong,Selangor,47130,2024-05-26
23228,Sharmila,a/p Maniam,58,Female,016-6762480,1966-04-18,sharmila23228@gmail.com,Silver,"No. 78, Jalan D17",Wangsa Maju,Wilayah Persekutuan,53200,2024-05-26
23229,Thivya,a/p Subramaniam,41,Female,010-4915476,1983-01-27,thivya23229@gmail.com,Bronze,"No. 169, Jalan A5",Wangsa Maju,Wilayah Persekutuan,53100,2024-05-26
23230,Grace,Liew,57,Female,019-7514112,1967-04-09,grace23230@gmail.com,Bronze,"No. 85, Jalan G3",Setapak,Wilayah Persekutuan,53000,2024-05-27
23231,Zulkifli,bin Hassan,48,Male,012-2882779,1975-11-18,zulkifli23231@gmail.com,Bronze,"No. 287, Jalan G15",Ipoh,Perak,30250,2024-05-27
23232,Mei Ling,Chan,44,Female,019-9705347,1980-01-23,mei23232@gmail.com,Bronze,"No. 256, Jalan D12",Puchong,Selangor,47130,2024-05-27
23233,Jia Yi,Chan,22,Female,019-2648304,2001-06-29,jia23233@gmail.com,Bronze,"No. 59, Jalan G14",Puchong,Selangor,47160,2024-05-27
23234,Nurul Huda,binti Razak,47,Female,011-4779534,1976-07-02,nurul23234@gmail.com,Bronze,"No. 296, Jalan G9",Klang,Selangor,41250,2024-05-27
23235,Hui Min,Lim,36,Female,018-7988477,1987-11-08,hui23235@gmail.com,Gold,"No. 203, Jalan D13",Puchong,Selangor,47130,2024-05-27
23236,Li Wen,Chong,57,Female,010-4528500,1966-10-12,li23236@gmail.com,Silver,"No. 163, Jalan B16",Gombak,Wilayah Persekutuan,53000,2024-05-27
23237,Shalini,a/p Ramasamy,46,Female,018-9130268,1977-12-26,shalini23237@gmail.com,Silver,"No. 256, Jalan B8",Johor Bahru,Johor,80300,2024-05-28
23238,Siti,binti Hassan,42,Female,012-4156374,1982-04-16,siti23238@gmail.com,Silver,"No. 143, Jalan G5",Melaka,Melaka,75050,2024-05-28
23239,Fatimah,binti Osman,42,Female,010-6872728,1981-05-29,fatimah23239@gmail.com,Bronze,"No. 146, Jalan G10",Wangsa Maju,Wilayah Persekutuan,53300,2024-05-28
23240,Amelia,binti Rahman,42,Female,017-3431089,1981-10-25,amelia23240@gmail.com,Gold,"No. 216, Jalan E10",Klang,Selangor,41150,2024-05-28
23241,Divya,a/p Ramasamy,51,Female,011-9377269,1972-06-15,divya23241@gmail.com,Silver,"No. 246, Jalan G15",Puchong,Selangor,47100,2024-05-28
23242,Zulkifli,bin Ahmad,26,Male,018-6098439,1997-06-14,zulkifli23242@gmail.com,Silver,"No. 191, Jalan A14",Puchong,Selangor,47180,2024-05-28
23243,Siti,binti Hassan,56,Female,014-5784671,1968-04-24,siti23243@gmail.com,Silver,"No. 100, Jalan E19",Kuala Lumpur,Wilayah Persekutuan,50450,2024-05-29
23244,Kok Wai,Ng,43,Male,013-4612886,1980-06-23,kok23244@gmail.com,Bronze,"No. 99, Jalan E17",George Town,Pulau Pinang,10350,2024-05-29
23245,Kok Wai,Loh,20,Male,014-6926526,2003-10-10,kok23245@gmail.com,Silver,"No. 228, Jalan D9",Melaka,Melaka,75300,2024-05-29
23246,Nadia,binti Rahman,48,Female,013-3616978,1976-03-01,nadia23246@gmail.com,Platinum,"No. 98, Jalan E15",Melaka,Melaka,75250,2024-05-29
23247,Chong Wei,Tan,49,Male,014-9178761,1975-03-27,chong23247@gmail.com,Silver,"No. 24, Jalan B3",Gombak,Wilayah Persekutuan,68100,2024-05-29
23248,Divya,a/p Ramasamy,56,Female,016-4124380,1968-01-04,divya23248@gmail.com,Bronze,"No. 119, Jalan A5",Shah Alam,Selangor,40100,2024-05-29
23249,Nurin,binti Ahmad,27,Female,011-4031467,1996-08-07,nurin23249@gmail.com,Bronze,"No. 268, Jalan A8",Shah Alam,Selangor,40400,2024-05-29
23250,Syafiq,bin Hassan,58,Male,012-7116267,1966-02-26,syafiq23250@gmail.com,Platinum,"No. 98, Jalan F13",Selayang,Selangor,68000,2024-05-29
23251,Kok Wai,Teoh,29,Male,011-9062195,1994-07-20,kok23251@gmail.com,Silver,"No. 26, Jalan E13",Puchong,Selangor,47120,2024-05-29
23252,Nurul Huda,binti Hassan,60,Female,016-8788824,1963-09-02,nurul23252@gmail.com,Silver,"No. 99, Jalan E17",Wangsa Maju,Wilayah Persekutuan,53200,2024-05-29
23253,Jia Yi,Sim,50,Female,016-5382839,1973-12-11,jia23253@gmail.com,Silver,"No. 296, Jalan E8",Wangsa Maju,Wilayah Persekutuan,53200,2024-05-29
23254,Anisa,binti Zainal,55,Female,018-2605995,1968-07-16,anisa23254@gmail.com,Silver,"No. 260, Jalan F14",Kuala Lumpur,Wilayah Persekutuan,50480,2024-05-30
23255,Nurul Huda,binti Osman,34,Female,013-1664225,1989-10-25,nurul23255@gmail.com,Bronze,"No. 238, Jalan F18",Kuala Lumpur,Wilayah Persekutuan,59200,2024-05-30
23256,Priya,a/p Muniandy,57,Female,018-9559576,1967-02-18,priya23256@gmail.com,Silver,"No. 131, Jalan G7",Johor Bahru,Johor,80350,2024-05-30
23257,Nurin,binti Hassan,34,Female,010-3799668,1990-01-25,nurin23257@gmail.com,Bronze,"No. 155, Jalan C15",Shah Alam,Selangor,40400,2024-05-30
23258,Meena,a/p Subramaniam,57,Female,018-2674673,1967-05-09,meena23258@gmail.com,Silver,"No. 43, Jalan D9",Petaling Jaya,Selangor,47300,2024-05-30
23259,Amelia,binti Abdullah,26,Female,010-4973110,1998-05-05,amelia23259@gmail.com,Silver,"No. 38, Jalan E19",Selayang,Selangor,68100,2024-05-30
23260,Danial,bin Ismail,53,Male,012-1713600,1970-12-13,danial23260@gmail.com,Bronze,"No. 138, Jalan G20",Selayang,Selangor,68100,2024-05-30
23261,Jasmine,Wong,58,Female,012-1235190,1966-03-06,jasmine23261@gmail.com,Bronze,"No. 142, Jalan D20",Setapak,Wilayah Persekutuan,53100,2024-05-30
23262,Yasmin,binti Hamid,61,Female,011-1243449,1963-03-04,yasmin23262@gmail.com,Gold,"No. 210, Jalan F20",Kuala Lumpur,Wilayah Persekutuan,50000,2024-05-30
23263,Balqis,binti Ahmad,46,Female,012-3853314,1978-03-07,balqis23263@gmail.com,Silver,"No. 225, Jalan A17",Gombak,Wilayah Persekutuan,68100,2024-05-30
23264,Nadia,binti Zainal,54,Female,014-6577646,1969-06-12,nadia23264@gmail.com,Silver,"No. 159, Jalan D8",Gombak,Wilayah Persekutuan,53100,2024-05-30
23265,Haziq,bin Yusof,55,Male,015-7423345,1968-10-01,haziq23265@gmail.com,Bronze,"No. 270, Jalan F1",Kuala Lumpur,Wilayah Persekutuan,50450,2024-05-31
23266,Rachel,Teoh,29,Female,018-7844556,1995-04-04,rachel23266@gmail.com,Gold,"No. 223, Jalan C5",Kuala Lumpur,Wilayah Persekutuan,58000,2024-05-31
23267,Zheng Yang,Ong,49,Male,017-3515593,1975-02-27,zheng23267@gmail.com,Bronze,"No. 17, Jalan F11",Wangsa Maju,Wilayah Persekutuan,53100,2024-05-31
23268,Kavitha,a/p Muniandy,49,Female,017-3935883,1975-05-15,kavitha23268@gmail.com,Bronze,"No. 137, Jalan E14",Petaling Jaya,Selangor,47400,2024-05-31
23269,Zhi Wei,Sim,33,Male,018-7323937,1991-03-21,zhi23269@gmail.com,Bronze,"No. 127, Jalan D3",Johor Bahru,Johor,80300,2024-05-31
23270,Lakshmi,a/p Krishnan,23,Female,010-9294470,2001-02-12,lakshmi23270@gmail.com,Silver,"No. 20, Jalan B12",Melaka,Melaka,75350,2024-05-31
23271,Nadia,binti Hassan,29,Female,011-4489146,1994-12-02,nadia23271@gmail.com,Silver,"No. 138, Jalan G15",Shah Alam,Selangor,40000,2024-05-31
23272,Zarina,binti Razak,46,Female,016-8662334,1978-01-28,zarina23272@gmail.com,Gold,"No. 212, Jalan B6",Klang,Selangor,41300,2024-05-31
23273,Rohani,binti Zainal,60,Female,015-2849645,1963-08-06,rohani23273@gmail.com,Silver,"No. 283, Jalan C16",Shah Alam,Selangor,40450,2024-05-31
23274,Sze Min,Wong,31,Female,018-7443001,1992-10-24,sze23274@gmail.com,Platinum,"No. 199, Jalan F7",Puchong,Selangor,47170,2024-05-31
23275,Deepa,a/p Ramasamy,44,Female,011-1355566,1979-06-12,deepa23275@gmail.com,Bronze,"No. 181, Jalan E15",Puchong,Selangor,47170,2024-05-31
23276,Wan Ying,Yeoh,53,Female,012-8349812,1970-07-06,wan23276@gmail.com,Silver,"No. 148, Jalan E19",Selayang,Selangor,68100,2024-05-31
23277,Nabila,binti Hamid,57,Female,014-5296615,1967-03-09,nabila23277@gmail.com,Bronze,"No. 87, Jalan F14",Wangsa Maju,Wilayah Persekutuan,53100,2024-05-31
23278,Jia Yi,Khoo,55,Female,010-5909039,1968-12-30,jia23278@gmail.com,Bronze,"No. 45, Jalan G1",Wangsa Maju,Wilayah Persekutuan,53300,2024-05-31
23279,Rohani,binti Ismail,27,Female,011-4779085,1997-04-04,rohani23279@gmail.com,Gold,"No. 35, Jalan G16",Petaling Jaya,Selangor,46300,2024-06-01
23280,Amirul,bin Abdullah,33,Male,017-8563338,1991-04-25,amirul23280@gmail.com,Gold,"No. 207, Jalan D17",Johor Bahru,Johor,81100,2024-06-01
23281,Priya,a/p Krishnan,28,Female,017-7060628,1996-02-05,priya23281@gmail.com,Bronze,"No. 274, Jalan C2",Johor Bahru,Johor,80200,2024-06-01
23282,Thivya,a/p Ramasamy,58,Female,010-8451687,1965-08-17,thivya23282@gmail.com,Silver,"No. 284, Jalan B12",Melaka,Melaka,75350,2024-06-01
23283,Jia Yi,Chin,58,Female,019-6826494,1965-08-01,jia23283@gmail.com,Silver,"No. 200, Jalan D9",Klang,Selangor,41000,2024-06-01
23284,Nabila,binti Ismail,53,Female,012-6232971,1971-02-03,nabila23284@gmail.com,Gold,"No. 105, Jalan F7",Selayang,Selangor,68000,2024-06-01
23285,Shu Fen,Chan,56,Female,019-3421613,1967-08-19,shu23285@gmail.com,Platinum,"No. 80, Jalan B17",Selayang,Selangor,68000,2024-06-01
23286,Aisyah,binti Abdullah,30,Female,012-7492938,1993-06-09,aisyah23286@gmail.com,Gold,"No. 233, Jalan D8",Wangsa Maju,Wilayah Persekutuan,53300,2024-06-01
23287,Priya,a/p Subramaniam,33,Female,018-6531711,1990-12-19,priya23287@gmail.com,Silver,"No. 235, Jalan D6",Wangsa Maju,Wilayah Persekutuan,53200,2024-06-01
23288,Irfan,bin Abdullah,42,Male,014-5289802,1981-06-12,irfan23288@gmail.com,Platinum,"No. 183, Jalan F13",Gombak,Wilayah Persekutuan,53100,2024-06-01
23289,Sze Min,Khoo,21,Female,012-3341338,2002-07-15,sze23289@gmail.com,Gold,"No. 194, Jalan D16",Gombak,Wilayah Persekutuan,68100,2024-06-01
23290,Yasmin,binti Zainal,27,Female,019-2562217,1996-06-04,yasmin23290@gmail.com,Gold,"No. 247, Jalan D7",Ipoh,Perak,30300,2024-06-01
23291,Nabila,binti Osman,21,Female,010-9383494,2002-06-20,nabila23291@gmail.com,Bronze,"No. 232, Jalan D4",Ipoh,Perak,30350,2024-06-01
23292,Lakshmi,a/p Maniam,22,Female,014-3930103,2002-02-13,lakshmi23292@gmail.com,Bronze,"No. 132, Jalan A5",Kuala Lumpur,Wilayah Persekutuan,59000,2024-06-02
23293,Zarina,binti Osman,43,Female,018-5954108,1981-01-10,zarina23293@gmail.com,Bronze,"No. 84, Jalan E4",Kuala Lumpur,Wilayah Persekutuan,50450,2024-06-02
23294,Daniel,Teoh,54,Male,014-2234171,1970-03-25,daniel23294@gmail.com,Silver,"No. 35, Jalan E1",Petaling Jaya,Selangor,47300,2024-06-02
23295,Aina,binti Hamid,46,Female,010-9382037,1978-03-28,aina23295@gmail.com,Silver,"No. 77, Jalan A16",Selayang,Selangor,68000,2024-06-02
23296,Nur Aina,binti Hamid,25,Female,016-4513295,1998-07-01,nur23296@gmail.com,Bronze,"No. 158, Jalan A13",Selayang,Selangor,68000,2024-06-02
23297,Vanessa,Yeoh,21,Female,016-9676555,2002-08-03,vanessa23297@gmail.com,Bronze,"No. 199, Jalan B13",Petaling Jaya,Selangor,47300,2024-06-02
23298,Kavitha,a/p Krishnan,46,Female,013-9127914,1977-06-06,kavitha23298@gmail.com,Bronze,"No. 49, Jalan A8",Klang,Selangor,41150,2024-06-02
23299,Nur Aina,binti Razak,32,Female,013-1840439,1992-03-15,nur23299@gmail.com,Bronze,"No. 24, Jalan E11",Petaling Jaya,Selangor,46000,2024-06-02
23300,Vikram,a/l Ramasamy,57,Male,015-7488708,1967-01-11,vikram23300@gmail.com,Bronze,"No. 34, Jalan B5",Johor Bahru,Johor,81200,2024-06-02
23301,Shalini,a/p Krishnan,52,Female,013-4635018,1972-05-06,shalini23301@gmail.com,Bronze,"No. 258, Jalan A18",George Town,Pulau Pinang,10100,2024-06-02
23302,Vanessa,Cheah,34,Female,015-9046782,1990-05-02,vanessa23302@gmail.com,Bronze,"No. 79, Jalan D1",Melaka,Melaka,75000,2024-06-02
23303,Hui Min,Lee,46,Female,016-4703770,1977-06-18,hui23303@gmail.com,Silver,"No. 63, Jalan C16",Melaka,Melaka,75150,2024-06-02
23304,Kevin,Chan,51,Male,013-5975384,1973-05-05,kevin23304@gmail.com,Bronze,"No. 240, Jalan G4",Puchong,Selangor,47190,2024-06-02
23305,Farah,binti Rahman,47,Female,010-5420665,1976-07-14,farah23305@gmail.com,Silver,"No. 127, Jalan B6",Puchong,Selangor,47120,2024-06-02
23306,Amelia,binti Hassan,21,Female,018-5422073,2002-08-05,amelia23306@gmail.com,Bronze,"No. 136, Jalan D6",Setapak,Wilayah Persekutuan,53000,2024-06-02
23307,Sharmila,a/p Ramasamy,24,Female,016-5441280,2000-01-13,sharmila23307@gmail.com,Bronze,"No. 36, Jalan B7",Gombak,Wilayah Persekutuan,68100,2024-06-02
23308,Hui Min,Tan,18,Female,019-7758890,2005-06-08,hui23308@gmail.com,Bronze,"No. 57, Jalan E16",Ipoh,Perak,31400,2024-06-02
23309,Chong Wei,Cheah,23,Male,013-2184625,2000-09-26,chong23309@gmail.com,Silver,"No. 22, Jalan D13",Johor Bahru,Johor,81100,2024-06-03
23310,Jasmine,Ng,43,Female,017-6078534,1980-08-28,jasmine23310@gmail.com,Gold,"No. 256, Jalan G13",Setapak,Wilayah Persekutuan,53000,2024-06-03
23311,Amelia,binti Yusof,34,Female,012-1584107,1990-03-22,amelia23311@gmail.com,Bronze,"No. 198, Jalan C3",Kuala Lumpur,Wilayah Persekutuan,56000,2024-06-04
23312,Kai Xin,Chan,31,Female,019-2331499,1993-02-16,kai23312@gmail.com,Bronze,"No. 256, Jalan C8",Kuala Lumpur,Wilayah Persekutuan,57000,2024-06-04
23313,Jasmine,Cheah,39,Female,016-7863248,1984-12-02,jasmine23313@gmail.com,Bronze,"No. 270, Jalan G13",Wangsa Maju,Wilayah Persekutuan,53300,2024-06-04
23314,Alia,binti Abdullah,50,Female,018-6111813,1974-03-23,alia23314@gmail.com,Bronze,"No. 274, Jalan G19",Kuala Lumpur,Wilayah Persekutuan,58000,2024-06-04
23315,Rachel,Goh,38,Female,017-7328355,1985-07-03,rachel23315@gmail.com,Silver,"No. 147, Jalan D20",Petaling Jaya,Selangor,46300,2024-06-04
23316,Meena,a/p Muniandy,57,Female,010-4213706,1967-06-01,meena23316@gmail.com,Bronze,"No. 165, Jalan E8",Ipoh,Perak,30020,2024-06-04
23317,Nabila,binti Abdullah,34,Female,012-9058293,1989-10-09,nabila23317@gmail.com,Bronze,"No. 3, Jalan C5",Melaka,Melaka,75200,2024-06-04
23318,Rachel,Teoh,41,Female,019-1109482,1982-10-06,rachel23318@gmail.com,Bronze,"No. 120, Jalan F6",Selayang,Selangor,68000,2024-06-04
23319,Shu Fen,Chan,35,Female,010-4569997,1989-03-25,shu23319@gmail.com,Bronze,"No. 144, Jalan C20",Setapak,Wilayah Persekutuan,53300,2024-06-04
23320,Rachel,Yeoh,44,Female,013-3786797,1979-08-11,rachel23320@gmail.com,Silver,"No. 149, Jalan E5",Wangsa Maju,Wilayah Persekutuan,53200,2024-06-04
23321,Jasmine,Khoo,56,Female,011-7343404,1967-08-18,jasmine23321@gmail.com,Bronze,"No. 270, Jalan E8",Ipoh,Perak,31400,2024-06-04
23322,Haziq,bin Yusof,60,Male,014-5552089,1963-11-28,haziq23322@gmail.com,Silver,"No. 18, Jalan G20",Kuala Lumpur,Wilayah Persekutuan,58000,2024-06-05
23323,Divya,a/p Maniam,54,Female,012-2020570,1970-06-03,divya23323@gmail.com,Bronze,"No. 256, Jalan A20",Gombak,Wilayah Persekutuan,68100,2024-06-05
23324,Zarina,binti Zainal,36,Female,011-1986205,1988-02-16,zarina23324@gmail.com,Bronze,"No. 55, Jalan C6",Petaling Jaya,Selangor,47810,2024-06-05
23325,Siti,binti Ismail,54,Female,015-7286537,1969-10-06,siti23325@gmail.com,Bronze,"No. 31, Jalan A10",Petaling Jaya,Selangor,46000,2024-06-05
23326,Deepa,a/p Krishnan,41,Female,012-9162174,1982-08-25,deepa23326@gmail.com,Bronze,"No. 235, Jalan E9",Johor Bahru,Johor,80350,2024-06-05
23327,Anisa,binti Yusof,18,Female,017-7733354,2006-06-03,anisa23327@gmail.com,Bronze,"No. 213, Jalan C14",Melaka,Melaka,75300,2024-06-05
23328,Aina,binti Ismail,39,Female,013-6552125,1984-09-07,aina23328@gmail.com,Gold,"No. 288, Jalan F13",Gombak,Wilayah Persekutuan,53000,2024-06-05
23329,Pei Shan,Ng,25,Female,016-9560594,1998-11-15,pei23329@gmail.com,Silver,"No. 264, Jalan F13",Ipoh,Perak,31350,2024-06-05
23330,Sharmila,a/p Muniandy,48,Female,012-1788360,1976-03-31,sharmila23330@gmail.com,Bronze,"No. 248, Jalan C5",Kuala Lumpur,Wilayah Persekutuan,55200,2024-06-06
23331,Izzati,binti Razak,52,Female,014-1596094,1972-05-09,izzati23331@gmail.com,Silver,"No. 114, Jalan G14",Kuala Lumpur,Wilayah Persekutuan,55200,2024-06-06
23332,Nadia,binti Yusof,49,Female,014-7615567,1975-02-19,nadia23332@gmail.com,Bronze,"No. 297, Jalan B18",Kuala Lumpur,Wilayah Persekutuan,58000,2024-06-06
23333,Anjali,a/p Ramasamy,20,Female,011-1366750,2004-04-03,anjali23333@gmail.com,Bronze,"No. 253, Jalan F8",Wangsa Maju,Wilayah Persekutuan,53200,2024-06-06
23334,Siti,binti Zainal,36,Female,013-3279897,1987-11-01,siti23334@gmail.com,Silver,"No. 125, Jalan B20",Petaling Jaya,Selangor,46300,2024-06-06
23335,Aisyah,binti Hamid,24,Female,010-7400394,1999-06-26,aisyah23335@gmail.com,Bronze,"No. 122, Jalan A1",George Town,Pulau Pinang,10400,2024-06-06
23336,Rajesh,a/l Subramaniam,40,Male,017-3229833,1983-11-20,rajesh23336@gmail.com,Bronze,"No. 299, Jalan E7",Selayang,Selangor,68000,2024-06-06
23337,Wan Ying,Loh,37,Female,019-1981168,1986-08-16,wan23337@gmail.com,Silver,"No. 32, Jalan D13",Gombak,Wilayah Persekutuan,53100,2024-06-06
23338,Kai Xin,Chong,53,Female,017-8698395,1971-05-10,kai23338@gmail.com,Silver,"No. 214, Jalan A11",Wangsa Maju,Wilayah Persekutuan,53300,2024-06-06
23339,Aisyah,binti Ahmad,26,Female,017-1178776,1997-07-09,aisyah23339@gmail.com,Bronze,"No. 225, Jalan A16",Gombak,Wilayah Persekutuan,68100,2024-06-06
23340,Nadia,binti Yusof,24,Female,018-5368832,1999-11-02,nadia23340@gmail.com,Platinum,"No. 129, Jalan D18",Kuala Lumpur,Wilayah Persekutuan,50480,2024-06-07
23341,Balqis,binti Ahmad,28,Female,012-2642501,1996-05-30,balqis23341@gmail.com,Silver,"No. 27, Jalan A20",Kuala Lumpur,Wilayah Persekutuan,59000,2024-06-07
23342,Ravi,a/l Subramaniam,51,Male,019-8044137,1973-04-14,ravi23342@gmail.com,Bronze,"No. 47, Jalan C19",Kuala Lumpur,Wilayah Persekutuan,55200,2024-06-07
23343,Alia,binti Osman,44,Female,016-9714101,1980-03-13,alia23343@gmail.com,Bronze,"No. 13, Jalan A10",George Town,Pulau Pinang,10200,2024-06-07
23344,Kai Xin,Lim,26,Female,014-5701635,1998-04-10,kai23344@gmail.com,Gold,"No. 40, Jalan F5",Selayang,Selangor,68100,2024-06-07
23345,Alia,binti Hamid,24,Female,011-8869764,1999-10-19,alia23345@gmail.com,Silver,"No. 45, Jalan F19",Klang,Selangor,41050,2024-06-07
23346,Aina,binti Razak,49,Female,015-6949645,1975-03-09,aina23346@gmail.com,Bronze,"No. 216, Jalan G3",Setapak,Wilayah Persekutuan,53100,2024-06-07
23347,Yee Ling,Tan,50,Female,014-6970145,1973-09-21,yee23347@gmail.com,Silver,"No. 132, Jalan B6",Setapak,Wilayah Persekutuan,53200,2024-06-07
23348,Sharmila,a/p Subramaniam,56,Female,010-1412374,1967-12-05,sharmila23348@gmail.com,Gold,"No. 93, Jalan A11",Wangsa Maju,Wilayah Persekutuan,53100,2024-06-07
23349,Hannah,binti Ismail,46,Female,017-6770130,1978-04-19,hannah23349@gmail.com,Gold,"No. 86, Jalan F3",Ipoh,Perak,31350,2024-06-07
23350,Aisyah,binti Osman,22,Female,013-8377767,2002-01-14,aisyah23350@gmail.com,Silver,"No. 252, Jalan A19",Ipoh,Perak,30100,2024-06-07
23351,Aina,binti Ahmad,28,Female,015-8122675,1995-12-05,aina23351@gmail.com,Silver,"No. 59, Jalan E18",Kuala Lumpur,Wilayah Persekutuan,50450,2024-06-08
23352,Alia,binti Abdullah,61,Female,017-2997041,1963-01-22,alia23352@gmail.com,Gold,"No. 43, Jalan D1",Petaling Jaya,Selangor,47810,2024-06-08
