cus_ID,cus_first_name,cus_last_name,cus_gender,cus_phone,cus_DOB,cus_email,cus_loyalty_tier,cus_address_line,cus_city,cus_state,cus_postcode,cus_reg_date
33851,Anjali,a/p Subramaniam,Female,017-2392159,1978-09-23,anjali33851@gmail.com,Bronze,"No. 63, Jalan E2",Bukit Jalil,Wilayah Persekutuan,58200,2025-03-12
33852,Nadia,binti Ahmad,Female,017-6787488,1998-01-27,nadia33852@gmail.com,Bronze,"No. 127, Jalan G17",Setapak,Wilayah Persekutuan,53100,2025-03-13
33853,Yasmin,binti Abdullah,Female,016-2716546,1991-07-15,yasmin33853@gmail.com,Bronze,"No. 75, Jalan C15",Petaling Jaya,Selangor,46200,2025-03-13
33854,Nurin,binti Hassan,Female,016-7609203,1986-10-03,nurin33854@gmail.com,Gold,"No. 62, Jalan C1",Johor Bahru,Johor,80100,2025-03-13
33855,Yasmin,binti Hassan,Female,012-9815136,1999-11-29,yasmin33855@gmail.com,Bronze,"No. 247, Jalan C15",Johor Bahru,Johor,80300,2025-03-13
33856,Aiman,bin Zainal,Male,018-1800786,1965-09-10,aiman33856@gmail.com,Bronze,"No. 126, Jalan F6",Johor Bahru,Johor,80000,2025-03-13
33857,Hannah,binti Hamid,Female,010-7222116,1997-12-29,hannah33857@gmail.com,Bronze,"No. 272, Jalan G18",Johor Bahru,Johor,81300,2025-03-13
33858,Ling Ling,Cheah,Female,012-4277737,1977-11-17,ling33858@gmail.com,Bronze,"No. 133, Jalan B20",George Town,Pulau Pinang,10350,2025-03-13
33859,Yasmin,binti Abdullah,Female,011-7230954,1973-07-20,yasmin33859@gmail.com,Gold,"No. 287, Jalan G1",Shah Alam,Selangor,40300,2025-03-13
33860,Nadia,binti Ahmad,Female,016-3037650,1964-09-03,nadia33860@gmail.com,Bronze,"No. 50, Jalan D4",Wangsa Maju,Wilayah Persekutuan,53300,2025-03-13
33861,Balqis,binti Hamid,Female,011-3919642,2004-04-21,balqis33861@gmail.com,Bronze,"No. 242, Jalan F11",Setapak,Wilayah Persekutuan,53300,2025-03-13
33862,Yee Ling,Teoh,Female,010-1006436,1996-12-29,yee33862@gmail.com,Silver,"No. 208, Jalan E13",Wangsa Maju,Wilayah Persekutuan,53100,2025-03-13
33863,Fatimah,binti Abdullah,Female,013-1984928,1972-05-15,fatimah33863@gmail.com,Bronze,"No. 114, Jalan C10",Gombak,Wilayah Persekutuan,53100,2025-03-13
33864,Rachel,Khoo,Female,012-5920818,1966-06-08,rachel33864@gmail.com,Bronze,"No. 83, Jalan F11",Kuantan,Pahang,25250,2025-03-13
33865,Vanessa,Loh,Female,017-9219022,1969-02-10,vanessa33865@gmail.com,Bronze,"No. 109, Jalan D11",Petaling Jaya,Selangor,46000,2025-03-13
33866,Balqis,binti Razak,Female,019-5180283,2002-04-26,balqis33866@gmail.com,Bronze,"No. 292, Jalan F2",Petaling Jaya,Selangor,46200,2025-03-14
33867,Jun Hao,Foo,Male,016-7574072,1990-07-20,jun33867@gmail.com,Platinum,"No. 98, Jalan C15",Subang Jaya,Selangor,47500,2025-03-14
33868,Kai Xin,Liew,Female,017-6323701,2000-05-19,kai33868@gmail.com,Bronze,"No. 257, Jalan A7",Petaling Jaya,Selangor,46200,2025-03-14
33869,Zhi Wei,Foo,Male,019-3300976,1966-04-15,zhi33869@gmail.com,Gold,"No. 113, Jalan A11",George Town,Pulau Pinang,10450,2025-03-14
33870,Faizal,bin Osman,Male,011-8579572,2003-09-26,faizal33870@gmail.com,Bronze,"No. 56, Jalan F17",Klang,Selangor,41050,2025-03-14
33871,Kevin,Loh,Male,013-5167983,1976-10-04,kevin33871@gmail.com,Bronze,"No. 290, Jalan D5",Klang,Selangor,41300,2025-03-14
33872,Nur Aina,binti Ahmad,Female,018-9541301,1984-07-29,nur33872@gmail.com,Gold,"No. 111, Jalan D11",Melaka,Melaka,75250,2025-03-14
33873,Wei Hong,Goh,Male,013-9007341,2005-10-17,wei33873@gmail.com,Bronze,"No. 216, Jalan E1",Melaka,Melaka,75150,2025-03-14
33874,Yee Ling,Khoo,Female,013-7429262,2001-10-29,yee33874@gmail.com,Bronze,"No. 294, Jalan C20",Shah Alam,Selangor,40200,2025-03-14
33875,Balqis,binti Ismail,Female,011-6612638,1985-05-11,balqis33875@gmail.com,Silver,"No. 100, Jalan D12",Shah Alam,Selangor,40200,2025-03-14
33876,Shu Fen,Goh,Female,014-8826434,1976-11-14,shu33876@gmail.com,Silver,"No. 113, Jalan A15",Shah Alam,Selangor,40450,2025-03-14
33877,Rachel,Khoo,Female,012-7578644,1995-10-09,rachel33877@gmail.com,Bronze,"No. 18, Jalan D11",Klang,Selangor,41250,2025-03-14
33878,Faizal,bin Osman,Male,013-8827456,1966-10-08,faizal33878@gmail.com,Bronze,"No. 259, Jalan F2",Selayang,Selangor,68100,2025-03-14
33879,Balqis,binti Razak,Female,017-3690843,1977-09-25,balqis33879@gmail.com,Silver,"No. 257, Jalan B14",Puchong,Selangor,47110,2025-03-14
33880,Irfan,bin Abdullah,Male,010-8038155,1969-09-06,irfan33880@gmail.com,Bronze,"No. 103, Jalan C11",Puchong,Selangor,47100,2025-03-14
33881,Aina,binti Rahman,Female,014-5333390,1967-11-16,aina33881@gmail.com,Bronze,"No. 125, Jalan F5",Puchong,Selangor,47170,2025-03-14
33882,Amirul,bin Yusof,Male,015-2493274,1996-10-04,amirul33882@gmail.com,Bronze,"No. 254, Jalan F7",Selayang,Selangor,68000,2025-03-14
33883,Yasmin,binti Abdullah,Female,015-6587449,1981-05-03,yasmin33883@gmail.com,Bronze,"No. 111, Jalan B18",Wangsa Maju,Wilayah Persekutuan,53100,2025-03-14
33884,Aiman,bin Rahman,Male,011-9297030,1983-10-10,aiman33884@gmail.com,Bronze,"No. 126, Jalan E19",Gombak,Wilayah Persekutuan,53000,2025-03-14
33885,Michelle,Chan,Female,018-6401921,1999-12-05,michelle33885@gmail.com,Gold,"No. 50, Jalan F9",Ipoh,Perak,30000,2025-03-14
33886,Hafiz,bin Yusof,Male,018-3913934,1995-11-06,hafiz33886@gmail.com,Gold,"No. 122, Jalan B6",Seremban,Negeri Sembilan,70400,2025-03-14
33887,Vanessa,Ng,Female,015-9655521,1997-08-08,vanessa33887@gmail.com,Platinum,"No. 107, Jalan F19",Seremban,Negeri Sembilan,70400,2025-03-14
33888,Siti,binti Yusof,Female,010-1826682,1977-08-19,siti33888@gmail.com,Bronze,"No. 238, Jalan D1",Kuantan,Pahang,25250,2025-03-14
33889,Yasmin,binti Razak,Female,019-1218523,1997-03-18,yasmin33889@gmail.com,Bronze,"No. 52, Jalan C18",Kuantan,Pahang,25300,2025-03-14
33890,Anjali,a/p Subramaniam,Female,014-4994935,1976-01-16,anjali33890@gmail.com,Bronze,"No. 92, Jalan G8",Kuantan,Pahang,25100,2025-03-14
33891,Hafiz,bin Razak,Male,011-7751032,2002-06-29,hafiz33891@gmail.com,Silver,"No. 207, Jalan B13",Bukit Jalil,Wilayah Persekutuan,57100,2025-03-14
33892,Kavitha,a/p Ramasamy,Female,016-2322892,1964-08-10,kavitha33892@gmail.com,Silver,"No. 281, Jalan C1",Gombak,Wilayah Persekutuan,53000,2025-03-15
33893,Syafiq,bin Hamid,Male,017-6714579,1986-05-11,syafiq33893@gmail.com,Silver,"No. 162, Jalan C5",Kuala Lumpur,Wilayah Persekutuan,50450,2025-03-15
33894,Yee Ling,Yap,Female,018-3149777,2005-06-17,yee33894@gmail.com,Gold,"No. 224, Jalan D4",Johor Bahru,Johor,81300,2025-03-15
33895,Danial,bin Abdullah,Male,010-1359079,2000-03-12,danial33895@gmail.com,Bronze,"No. 217, Jalan B8",Johor Bahru,Johor,80300,2025-03-15
33896,Nadia,binti Hamid,Female,017-7888056,1971-11-21,nadia33896@gmail.com,Platinum,"No. 116, Jalan D14",Johor Bahru,Johor,81300,2025-03-15
33897,Nurin,binti Hassan,Female,014-5205798,1984-02-23,nurin33897@gmail.com,Bronze,"No. 57, Jalan B3",Johor Bahru,Johor,81300,2025-03-15
33898,Haziq,bin Abdullah,Male,010-9813985,1984-05-02,haziq33898@gmail.com,Bronze,"No. 157, Jalan E4",George Town,Pulau Pinang,10200,2025-03-15
33899,Fatimah,binti Hassan,Female,017-4424585,1971-12-29,fatimah33899@gmail.com,Bronze,"No. 262, Jalan E16",Kuala Lumpur,Wilayah Persekutuan,59200,2025-03-15
33900,Ling Ling,Lee,Female,014-6191167,2002-11-10,ling33900@gmail.com,Gold,"No. 255, Jalan F11",Puchong,Selangor,47150,2025-03-15
33901,Shu Fen,Foo,Female,017-9491846,1994-06-17,shu33901@gmail.com,Bronze,"No. 191, Jalan E5",Petaling Jaya,Selangor,46300,2025-03-15
33902,Divya,a/p Ramasamy,Female,018-9250139,2000-02-22,divya33902@gmail.com,Bronze,"No. 252, Jalan C8",Bukit Jalil,Wilayah Persekutuan,57100,2025-03-15
33903,Chong Wei,Sim,Male,014-8178613,1977-06-20,chong33903@gmail.com,Bronze,"No. 88, Jalan F14",Setapak,Wilayah Persekutuan,53300,2025-03-15
33904,Hui Min,Goh,Female,015-8565763,2005-03-18,hui33904@gmail.com,Bronze,"No. 236, Jalan A10",Shah Alam,Selangor,40400,2025-03-15
33905,Suhaila,binti Ahmad,Female,019-7828806,2004-03-05,suhaila33905@gmail.com,Gold,"No. 169, Jalan F16",Gombak,Wilayah Persekutuan,68100,2025-03-15
33906,Ling Ling,Sim,Female,017-6606050,1980-11-03,ling33906@gmail.com,Bronze,"No. 138, Jalan B3",Ipoh,Perak,30200,2025-03-15
33907,Thivya,a/p Muniandy,Female,013-6076659,1989-02-05,thivya33907@gmail.com,Bronze,"No. 9, Jalan B2",Johor Bahru,Johor,80000,2025-03-15
33908,Sze Min,Chin,Female,017-4100960,1980-06-09,sze33908@gmail.com,Bronze,"No. 39, Jalan B13",Seremban,Negeri Sembilan,70000,2025-03-15
33909,Vanessa,Yap,Female,012-9047575,1974-01-14,vanessa33909@gmail.com,Silver,"No. 273, Jalan B10",Seremban,Negeri Sembilan,70100,2025-03-15
33910,Nabila,binti Rahman,Female,014-8450822,1994-06-27,nabila33910@gmail.com,Bronze,"No. 298, Jalan E19",Shah Alam,Selangor,40150,2025-03-15
33911,Zheng Yang,Sim,Male,014-5159367,2003-03-25,zheng33911@gmail.com,Gold,"No. 181, Jalan B13",Subang Jaya,Selangor,47500,2025-03-15
33912,Aiman,bin Hassan,Male,014-2971815,1978-05-18,aiman33912@gmail.com,Bronze,"No. 153, Jalan E20",Kuala Lumpur,Wilayah Persekutuan,50450,2025-03-16
33913,Mei Ling,Yap,Female,015-6779084,1965-05-04,mei33913@gmail.com,Bronze,"No. 134, Jalan G4",Kuala Lumpur,Wilayah Persekutuan,59000,2025-03-16
33914,Haziq,bin Ahmad,Male,019-8727941,1971-06-13,haziq33914@gmail.com,Silver,"No. 53, Jalan D4",Petaling Jaya,Selangor,46200,2025-03-16
33915,Danial,bin Ismail,Male,015-8878155,1983-01-02,danial33915@gmail.com,Silver,"No. 127, Jalan F7",Johor Bahru,Johor,80000,2025-03-16
33916,Kavitha,a/p Ramasamy,Female,017-6892909,1969-06-01,kavitha33916@gmail.com,Gold,"No. 48, Jalan C12",George Town,Pulau Pinang,10400,2025-03-16
33917,Divya,a/p Maniam,Female,019-4789592,1997-04-18,divya33917@gmail.com,Silver,"No. 297, Jalan G19",Melaka,Melaka,75300,2025-03-16
33918,Alia,binti Osman,Female,019-4792945,2001-10-29,alia33918@gmail.com,Silver,"No. 222, Jalan G4",Melaka,Melaka,75350,2025-03-16
33919,Kok Wai,Wong,Male,016-7732776,1964-10-20,kok33919@gmail.com,Bronze,"No. 139, Jalan E11",Setapak,Wilayah Persekutuan,53100,2025-03-16
33920,Haziq,bin Abdullah,Male,014-1479172,1992-12-07,haziq33920@gmail.com,Bronze,"No. 124, Jalan A3",Wangsa Maju,Wilayah Persekutuan,53100,2025-03-16
33921,Kevin,Tan,Male,014-4987985,2005-12-13,kevin33921@gmail.com,Bronze,"No. 271, Jalan F5",Wangsa Maju,Wilayah Persekutuan,53200,2025-03-16
33922,Mei Ling,Chong,Female,018-3848640,1999-07-08,mei33922@gmail.com,Bronze,"No. 212, Jalan D13",Wangsa Maju,Wilayah Persekutuan,53300,2025-03-16
33923,Wei Hong,Teoh,Male,018-7616429,1984-10-22,wei33923@gmail.com,Silver,"No. 20, Jalan B11",Gombak,Wilayah Persekutuan,53100,2025-03-16
33924,Adam,bin Hassan,Male,019-7893766,1965-08-03,adam33924@gmail.com,Bronze,"No. 254, Jalan B11",Subang Jaya,Selangor,47630,2025-03-16
33925,Nurul Huda,binti Rahman,Female,015-9101862,2005-04-28,nurul33925@gmail.com,Bronze,"No. 90, Jalan E11",Bukit Jalil,Wilayah Persekutuan,58200,2025-03-16
33926,Jasmine,Chin,Female,014-5314860,1984-03-16,jasmine33926@gmail.com,Platinum,"No. 39, Jalan E15",Kuala Lumpur,Wilayah Persekutuan,55200,2025-03-17
33927,Fatimah,binti Hassan,Female,016-4735756,1993-06-22,fatimah33927@gmail.com,Bronze,"No. 101, Jalan F11",Petaling Jaya,Selangor,46100,2025-03-17
33928,Siti,binti Zainal,Female,012-8589333,1978-10-26,siti33928@gmail.com,Silver,"No. 113, Jalan B3",Melaka,Melaka,75150,2025-03-17
33929,Kumar,a/l Rajan,Male,015-8404326,1976-10-14,kumar33929@gmail.com,Silver,"No. 113, Jalan C2",Shah Alam,Selangor,40460,2025-03-17
33930,Suhaila,binti Hamid,Female,011-7981468,1993-01-04,suhaila33930@gmail.com,Bronze,"No. 15, Jalan A1",Shah Alam,Selangor,40400,2025-03-17
33931,Sharmila,a/p Krishnan,Female,011-8780232,1978-03-19,sharmila33931@gmail.com,Bronze,"No. 170, Jalan G7",Setapak,Wilayah Persekutuan,53000,2025-03-17
33932,Aina,binti Razak,Female,011-6618839,1972-12-20,aina33932@gmail.com,Bronze,"No. 275, Jalan D3",Wangsa Maju,Wilayah Persekutuan,53300,2025-03-17
33933,Amirul,bin Zainal,Male,012-2457706,2001-07-15,amirul33933@gmail.com,Bronze,"No. 127, Jalan F20",Subang Jaya,Selangor,47500,2025-03-17
33934,Izzati,binti Hamid,Female,011-4061929,1966-01-04,izzati33934@gmail.com,Silver,"No. 74, Jalan B12",Subang Jaya,Selangor,47630,2025-03-17
33935,Li Wen,Loh,Female,014-8604142,1983-03-26,li33935@gmail.com,Bronze,"No. 252, Jalan A10",Subang Jaya,Selangor,47630,2025-03-17
33936,Chong Wei,Yeoh,Male,015-2951611,1992-06-30,chong33936@gmail.com,Bronze,"No. 73, Jalan A3",Subang Jaya,Selangor,47610,2025-03-17
33937,Shu Fen,Lim,Female,019-8604231,1976-04-08,shu33937@gmail.com,Silver,"No. 260, Jalan G19",Kuala Lumpur,Wilayah Persekutuan,56000,2025-03-18
33938,Syafiq,bin Rahman,Male,017-5834921,1978-03-06,syafiq33938@gmail.com,Gold,"No. 56, Jalan G12",Petaling Jaya,Selangor,46050,2025-03-18
33939,Nur Aina,binti Abdullah,Female,012-2331429,1981-12-15,nur33939@gmail.com,Bronze,"No. 280, Jalan C17",Johor Bahru,Johor,81300,2025-03-18
33940,Yasmin,binti Zainal,Female,014-3941997,1986-04-24,yasmin33940@gmail.com,Bronze,"No. 159, Jalan D10",Johor Bahru,Johor,81300,2025-03-18
33941,Chong Wei,Chong,Male,015-3685206,1996-10-13,chong33941@gmail.com,Bronze,"No. 225, Jalan E10",Melaka,Melaka,75150,2025-03-18
33942,Priya,a/p Krishnan,Female,013-7885339,1981-07-29,priya33942@gmail.com,Platinum,"No. 111, Jalan D2",Shah Alam,Selangor,40000,2025-03-18
33943,Yasmin,binti Rahman,Female,019-7423721,1971-12-04,yasmin33943@gmail.com,Bronze,"No. 5, Jalan C17",Setapak,Wilayah Persekutuan,53100,2025-03-18
33944,Zheng Yang,Loh,Male,019-4053810,1985-06-27,zheng33944@gmail.com,Bronze,"No. 64, Jalan D12",Setapak,Wilayah Persekutuan,53100,2025-03-18
33945,Ling Ling,Goh,Female,017-8627130,1974-07-18,ling33945@gmail.com,Silver,"No. 142, Jalan A13",Setapak,Wilayah Persekutuan,53100,2025-03-18
33946,Fatimah,binti Rahman,Female,017-7401966,1982-02-15,fatimah33946@gmail.com,Platinum,"No. 92, Jalan D7",Setapak,Wilayah Persekutuan,53100,2025-03-18
33947,Kumar,a/l Krishnan,Male,012-5790263,2004-06-26,kumar33947@gmail.com,Bronze,"No. 218, Jalan D8",Wangsa Maju,Wilayah Persekutuan,53300,2025-03-18
33948,Meena,a/p Maniam,Female,018-6857894,1988-09-19,meena33948@gmail.com,Platinum,"No. 28, Jalan C13",Gombak,Wilayah Persekutuan,53100,2025-03-18
33949,Chloe,Chong,Female,010-4005916,1975-04-18,chloe33949@gmail.com,Bronze,"No. 72, Jalan E8",George Town,Pulau Pinang,10400,2025-03-18
33950,Jasmine,Yap,Female,013-9652179,1974-01-20,jasmine33950@gmail.com,Bronze,"No. 14, Jalan A4",Seremban,Negeri Sembilan,70450,2025-03-18
33951,Aiman,bin Yusof,Male,014-3655955,1988-05-22,aiman33951@gmail.com,Bronze,"No. 162, Jalan B7",Seremban,Negeri Sembilan,70100,2025-03-18
33952,Nadia,binti Ismail,Female,013-3404091,2002-06-16,nadia33952@gmail.com,Silver,"No. 254, Jalan B8",Kuantan,Pahang,25050,2025-03-18
33953,Alia,binti Zainal,Female,010-2281766,1990-06-16,alia33953@gmail.com,Bronze,"No. 139, Jalan D16",George Town,Pulau Pinang,10400,2025-03-18
33954,Thivya,a/p Ramasamy,Female,013-3365716,1967-02-19,thivya33954@gmail.com,Gold,"No. 175, Jalan G2",Subang Jaya,Selangor,47650,2025-03-18
33955,Aisyah,binti Yusof,Female,011-2257073,2000-07-03,aisyah33955@gmail.com,Bronze,"No. 4, Jalan E17",Subang Jaya,Selangor,47500,2025-03-18
33956,Haziq,bin Razak,Male,010-1006002,1982-01-27,haziq33956@gmail.com,Bronze,"No. 208, Jalan A9",Bukit Jalil,Wilayah Persekutuan,57000,2025-03-18
33957,Li Wen,Chong,Female,013-1991349,1987-06-13,li33957@gmail.com,Silver,"No. 97, Jalan A11",Seremban,Negeri Sembilan,70500,2025-03-19
33958,Adam,bin Zainal,Male,013-6604385,1990-08-05,adam33958@gmail.com,Platinum,"No. 238, Jalan D1",Kuala Lumpur,Wilayah Persekutuan,50000,2025-03-19
33959,Zulkifli,bin Yusof,Male,012-4144586,2001-12-27,zulkifli33959@gmail.com,Bronze,"No. 217, Jalan G11",Petaling Jaya,Selangor,47800,2025-03-19
33960,Deepa,a/p Ramasamy,Female,015-5238399,1967-05-27,deepa33960@gmail.com,Silver,"No. 247, Jalan C20",George Town,Pulau Pinang,10400,2025-03-19
33961,Wan Ying,Lim,Female,018-5131081,1982-09-14,wan33961@gmail.com,Silver,"No. 11, Jalan G5",Melaka,Melaka,75150,2025-03-19
33962,Adam,bin Razak,Male,016-8470234,2005-02-24,adam33962@gmail.com,Silver,"No. 15, Jalan F16",Melaka,Melaka,75300,2025-03-19
33963,Siti,binti Hassan,Female,013-5756897,1976-11-24,siti33963@gmail.com,Bronze,"No. 245, Jalan G11",Shah Alam,Selangor,40450,2025-03-19
33964,Rohani,binti Hassan,Female,013-6169433,2000-03-13,rohani33964@gmail.com,Bronze,"No. 289, Jalan G19",Klang,Selangor,41100,2025-03-19
33965,Balqis,binti Rahman,Female,011-8881813,2000-12-21,balqis33965@gmail.com,Bronze,"No. 212, Jalan F13",Puchong,Selangor,47150,2025-03-19
33966,Irfan,bin Hamid,Male,018-8934756,1980-06-09,irfan33966@gmail.com,Bronze,"No. 275, Jalan A10",Shah Alam,Selangor,40160,2025-03-19
33967,Zulkifli,bin Ismail,Male,016-5573392,1964-11-14,zulkifli33967@gmail.com,Bronze,"No. 240, Jalan E11",Puchong,Selangor,47150,2025-03-19
33968,Zhi Wei,Foo,Male,013-1545006,1980-06-25,zhi33968@gmail.com,Bronze,"No. 111, Jalan F20",Selayang,Selangor,68100,2025-03-19
33969,Meena,a/p Subramaniam,Female,018-1429743,2002-05-05,meena33969@gmail.com,Bronze,"No. 75, Jalan B16",Selayang,Selangor,68000,2025-03-19
33970,Nadia,binti Hamid,Female,017-1898864,2001-10-03,nadia33970@gmail.com,Silver,"No. 181, Jalan B7",Wangsa Maju,Wilayah Persekutuan,53200,2025-03-19
33971,Hannah,binti Ismail,Female,018-3051517,1967-05-03,hannah33971@gmail.com,Bronze,"No. 261, Jalan D7",Wangsa Maju,Wilayah Persekutuan,53200,2025-03-19
33972,Faizal,bin Ahmad,Male,012-9999033,1980-07-22,faizal33972@gmail.com,Bronze,"No. 67, Jalan G11",Gombak,Wilayah Persekutuan,68100,2025-03-19
33973,Rohani,binti Zainal,Female,011-2056616,2006-02-16,rohani33973@gmail.com,Bronze,"No. 2, Jalan G11",Kuantan,Pahang,26060,2025-03-19
33974,Amelia,binti Hamid,Female,010-9966536,1987-01-09,amelia33974@gmail.com,Silver,"No. 261, Jalan B20",Kuantan,Pahang,25100,2025-03-19
33975,Aisyah,binti Osman,Female,016-3501939,1977-07-17,aisyah33975@gmail.com,Bronze,"No. 87, Jalan D11",Setapak,Wilayah Persekutuan,53200,2025-03-19
33976,Suhaila,binti Rahman,Female,014-7667732,2001-11-04,suhaila33976@gmail.com,Platinum,"No. 13, Jalan G6",Kuala Lumpur,Wilayah Persekutuan,55200,2025-03-20
33977,Amelia,binti Ismail,Female,016-6398723,1976-12-18,amelia33977@gmail.com,Bronze,"No. 25, Jalan E8",Kuala Lumpur,Wilayah Persekutuan,58000,2025-03-20
33978,Wei Hong,Liew,Male,016-9914852,1985-10-01,wei33978@gmail.com,Gold,"No. 130, Jalan B13",Kuala Lumpur,Wilayah Persekutuan,57000,2025-03-20
33979,Wei Jie,Sim,Male,014-9693067,2000-09-10,wei33979@gmail.com,Platinum,"No. 76, Jalan B2",Petaling Jaya,Selangor,46200,2025-03-20
33980,Fatimah,binti Osman,Female,012-4513998,1970-04-23,fatimah33980@gmail.com,Silver,"No. 236, Jalan G11",Johor Bahru,Johor,81300,2025-03-20
33981,Chong Wei,Yap,Male,013-1669090,1977-03-10,chong33981@gmail.com,Bronze,"No. 56, Jalan B19",Melaka,Melaka,75100,2025-03-20
33982,Nabila,binti Ismail,Female,016-2575836,2003-08-30,nabila33982@gmail.com,Gold,"No. 182, Jalan C8",Shah Alam,Selangor,40400,2025-03-20
33983,Anjali,a/p Ramasamy,Female,016-5624633,1982-10-19,anjali33983@gmail.com,Bronze,"No. 197, Jalan A8",Shah Alam,Selangor,40450,2025-03-20
33984,Kavitha,a/p Ramasamy,Female,012-2941070,2003-10-07,kavitha33984@gmail.com,Bronze,"No. 47, Jalan E9",Shah Alam,Selangor,40000,2025-03-20
33985,Faizal,bin Abdullah,Male,013-1583930,1995-07-03,faizal33985@gmail.com,Silver,"No. 296, Jalan E9",Klang,Selangor,41100,2025-03-20
33986,Aisyah,binti Hassan,Female,011-6794510,1999-04-23,aisyah33986@gmail.com,Bronze,"No. 208, Jalan A10",Selayang,Selangor,68100,2025-03-20
33987,Nurin,binti Rahman,Female,016-6784386,2004-11-06,nurin33987@gmail.com,Bronze,"No. 116, Jalan G18",Wangsa Maju,Wilayah Persekutuan,53300,2025-03-20
33988,Alia,binti Ismail,Female,016-8031339,1986-09-13,alia33988@gmail.com,Bronze,"No. 21, Jalan G8",Setapak,Wilayah Persekutuan,53000,2025-03-20
33989,Priya,a/p Krishnan,Female,017-8965406,1990-04-21,priya33989@gmail.com,Bronze,"No. 138, Jalan G18",Wangsa Maju,Wilayah Persekutuan,53300,2025-03-20
33990,Jasmine,Yeoh,Female,016-5323556,1968-01-20,jasmine33990@gmail.com,Gold,"No. 27, Jalan F4",Seremban,Negeri Sembilan,70300,2025-03-20
33991,Adam,bin Yusof,Male,014-9143220,1977-01-25,adam33991@gmail.com,Bronze,"No. 163, Jalan D13",Kuantan,Pahang,25000,2025-03-20
33992,Anjali,a/p Krishnan,Female,014-5815649,1974-02-22,anjali33992@gmail.com,Bronze,"No. 4, Jalan A18",Subang Jaya,Selangor,47600,2025-03-20
33993,Irfan,bin Abdullah,Male,010-4417626,1965-08-23,irfan33993@gmail.com,Bronze,"No. 123, Jalan D6",Puchong,Selangor,47140,2025-03-20
33994,Danial,bin Abdullah,Male,014-4955913,2005-02-25,danial33994@gmail.com,Bronze,"No. 179, Jalan B4",Setapak,Wilayah Persekutuan,53300,2025-03-20
33995,Amelia,binti Zainal,Female,012-6704412,1994-10-28,amelia33995@gmail.com,Bronze,"No. 196, Jalan E6",Kuala Lumpur,Wilayah Persekutuan,50000,2025-03-21
33996,Nurul Huda,binti Zainal,Female,013-4919435,1964-07-31,nurul33996@gmail.com,Bronze,"No. 228, Jalan C14",Kuala Lumpur,Wilayah Persekutuan,55200,2025-03-21
33997,Farah,binti Abdullah,Female,010-5657542,1983-08-23,farah33997@gmail.com,Gold,"No. 291, Jalan G12",Shah Alam,Selangor,40170,2025-03-21
33998,Yasmin,binti Yusof,Female,019-6150516,1970-12-14,yasmin33998@gmail.com,Silver,"No. 4, Jalan D7",Petaling Jaya,Selangor,46000,2025-03-21
33999,Balqis,binti Razak,Female,016-8455844,1964-01-05,balqis33999@gmail.com,Silver,"No. 130, Jalan F16",Petaling Jaya,Selangor,46200,2025-03-21
34000,Izzati,binti Hamid,Female,015-3146408,1967-01-21,izzati34000@gmail.com,Silver,"No. 216, Jalan G8",Petaling Jaya,Selangor,47810,2025-03-21
34001,Xin Yi,Wong,Female,017-3340833,1967-01-22,xin34001@gmail.com,Bronze,"No. 120, Jalan G1",George Town,Pulau Pinang,10450,2025-03-21
34002,Amelia,binti Zainal,Female,017-5864685,2004-04-18,amelia34002@gmail.com,Bronze,"No. 269, Jalan B13",Klang,Selangor,41000,2025-03-21
34003,Rajesh,a/l Rajan,Male,013-8965215,1978-03-13,rajesh34003@gmail.com,Silver,"No. 55, Jalan A8",Selayang,Selangor,68000,2025-03-21
34004,Aiman,bin Ahmad,Male,019-3741188,1979-05-25,aiman34004@gmail.com,Platinum,"No. 224, Jalan E3",Selayang,Selangor,68000,2025-03-21
34005,Zarina,binti Hamid,Female,011-5211598,2006-05-30,zarina34005@gmail.com,Bronze,"No. 147, Jalan A11",Setapak,Wilayah Persekutuan,53200,2025-03-21
34006,Nur Aina,binti Hamid,Female,011-8827800,1976-10-13,nur34006@gmail.com,Silver,"No. 229, Jalan D3",Gombak,Wilayah Persekutuan,53100,2025-03-21
34007,Nurin,binti Hassan,Female,010-1461526,1975-09-29,nurin34007@gmail.com,Bronze,"No. 185, Jalan C2",Ipoh,Perak,31400,2025-03-21
34008,Adam,bin Hassan,Male,017-9930262,1972-04-25,adam34008@gmail.com,Silver,"No. 276, Jalan E15",Seremban,Negeri Sembilan,70400,2025-03-21
34009,Meena,a/p Krishnan,Female,019-9201359,1965-02-15,meena34009@gmail.com,Platinum,"No. 6, Jalan D16",Subang Jaya,Selangor,47650,2025-03-21
34010,Anisa,binti Hassan,Female,015-9501328,1994-11-19,anisa34010@gmail.com,Bronze,"No. 207, Jalan C20",Bukit Jalil,Wilayah Persekutuan,57100,2025-03-21
34011,Amirul,bin Abdullah,Male,012-4159369,1974-09-16,amirul34011@gmail.com,Bronze,"No. 218, Jalan D11",Kuala Lumpur,Wilayah Persekutuan,56000,2025-03-21
34012,Syafiq,bin Yusof,Male,016-8050597,1996-09-14,syafiq34012@gmail.com,Gold,"No. 128, Jalan F8",Bukit Jalil,Wilayah Persekutuan,58200,2025-03-21
34013,Arjun,a/l Rajan,Male,011-7199048,1985-06-10,arjun34013@gmail.com,Bronze,"No. 118, Jalan B5",Kuala Lumpur,Wilayah Persekutuan,50480,2025-03-22
