cus_ID,cus_first_name,cus_last_name,cus_age,cus_gender,cus_phone,cus_DOB,cus_email,cus_loyalty_tier,cus_address_line,cus_city,cus_state,cus_postcode,cus_reg_date
16860,Chloe,Sim,46,Female,010-4736018,1976-01-17,chloe16860@gmail.com,Platinum,"No. 76, Jalan C16",Puchong,Selangor,47150,2022-08-18
16861,Aisyah,binti Rahman,29,Female,016-5416027,1992-11-21,aisyah16861@gmail.com,Bronze,"No. 104, Jalan B11",Puchong,Selangor,47150,2022-08-18
16862,Zulkifli,bin Zainal,58,Male,016-9294835,1964-06-27,zulkifli16862@gmail.com,Bronze,"No. 32, Jalan G4",Melaka,Melaka,75050,2022-08-18
16863,Kai Xin,Chin,38,Female,016-3440287,1984-05-06,kai16863@gmail.com,Bronze,"No. 204, Jalan C4",Petaling Jaya,Selangor,47301,2022-08-19
16864,Ling Ling,Tan,58,Female,014-8796147,1963-12-02,ling16864@gmail.com,Bronze,"No. 68, Jalan A14",Petaling Jaya,Selangor,46050,2022-08-19
16865,Yasmin,binti Razak,41,Female,017-5335303,1980-12-19,yasmin16865@gmail.com,Bronze,"No. 176, Jalan D11",George Town,Pulau Pinang,10000,2022-08-19
16866,Mei Ling,Chong,29,Female,010-7027126,1992-10-18,mei16866@gmail.com,Silver,"No. 91, Jalan D10",Shah Alam,Selangor,40400,2022-08-19
16867,Zarina,binti Zainal,57,Female,015-3857175,1964-08-23,zarina16867@gmail.com,Bronze,"No. 274, Jalan F15",Selayang,Selangor,68000,2022-08-19
16868,Fatimah,binti Yusof,32,Female,013-2793805,1990-01-29,fatimah16868@gmail.com,Bronze,"No. 47, Jalan A18",Setapak,Wilayah Persekutuan,53100,2022-08-19
16869,Kavitha,a/p Ramasamy,53,Female,013-6935566,1969-06-09,kavitha16869@gmail.com,Silver,"No. 70, Jalan D17",Kuala Lumpur,Wilayah Persekutuan,55100,2022-08-19
16870,Hafiz,bin Abdullah,51,Male,012-8879463,1970-08-21,hafiz16870@gmail.com,Silver,"No. 22, Jalan E15",Kuala Lumpur,Wilayah Persekutuan,58000,2022-08-20
16871,Nurul Huda,binti Hamid,28,Female,017-1938771,1994-01-14,nurul16871@gmail.com,Bronze,"No. 134, Jalan E9",Setapak,Wilayah Persekutuan,53300,2022-08-20
16872,Jia Yi,Khoo,60,Female,017-4034612,1962-07-02,jia16872@gmail.com,Silver,"No. 114, Jalan G4",Petaling Jaya,Selangor,46300,2022-08-20
16873,Danial,bin Hamid,47,Male,010-3961358,1975-03-16,danial16873@gmail.com,Silver,"No. 190, Jalan C18",Johor Bahru,Johor,80300,2022-08-20
16874,Kavitha,a/p Maniam,56,Female,012-6661666,1966-04-20,kavitha16874@gmail.com,Platinum,"No. 140, Jalan C19",Johor Bahru,Johor,81200,2022-08-20
16875,Zhi Wei,Loh,59,Male,016-2407302,1962-10-29,zhi16875@gmail.com,Bronze,"No. 134, Jalan E7",Johor Bahru,Johor,81100,2022-08-20
16876,Vanessa,Foo,38,Female,016-7555608,1984-02-11,vanessa16876@gmail.com,Silver,"No. 28, Jalan B5",Melaka,Melaka,75050,2022-08-20
16877,Rachel,Yeoh,30,Female,011-3014535,1991-11-10,rachel16877@gmail.com,Bronze,"No. 204, Jalan G20",Klang,Selangor,41100,2022-08-20
16878,Balqis,binti Hamid,29,Female,012-2832524,1993-07-19,balqis16878@gmail.com,Platinum,"No. 10, Jalan F16",Puchong,Selangor,47110,2022-08-20
16879,Kai Xin,Yeoh,34,Female,011-6012782,1987-10-17,kai16879@gmail.com,Gold,"No. 217, Jalan E2",Puchong,Selangor,47130,2022-08-20
16880,Nurin,binti Hassan,19,Female,011-6391189,2003-07-06,nurin16880@gmail.com,Bronze,"No. 209, Jalan C19",Selayang,Selangor,68000,2022-08-20
16881,Suhaila,binti Zainal,46,Female,011-9638538,1976-05-06,suhaila16881@gmail.com,Gold,"No. 194, Jalan F2",Wangsa Maju,Wilayah Persekutuan,53100,2022-08-20
16882,Danial,bin Ismail,21,Male,010-2520315,2001-04-23,danial16882@gmail.com,Bronze,"No. 200, Jalan B2",Puchong,Selangor,47170,2022-08-21
16883,Kumar,a/l Maniam,57,Male,013-1107883,1964-12-20,kumar16883@gmail.com,Silver,"No. 198, Jalan C13",Petaling Jaya,Selangor,47301,2022-08-21
16884,Izzati,binti Yusof,39,Female,014-4746187,1983-02-26,izzati16884@gmail.com,Bronze,"No. 203, Jalan D1",Petaling Jaya,Selangor,47800,2022-08-21
16885,Nur Aina,binti Osman,32,Female,017-3310376,1989-10-22,nur16885@gmail.com,Bronze,"No. 151, Jalan C3",Puchong,Selangor,47110,2022-08-21
16886,Wan Ying,Yeoh,60,Female,015-6788182,1962-03-26,wan16886@gmail.com,Bronze,"No. 92, Jalan G6",Puchong,Selangor,47190,2022-08-21
16887,Li Wen,Yeoh,57,Female,013-4909317,1965-04-18,li16887@gmail.com,Bronze,"No. 68, Jalan G1",Selayang,Selangor,68100,2022-08-21
16888,Suhaila,binti Ismail,44,Female,016-7231257,1978-02-05,suhaila16888@gmail.com,Gold,"No. 265, Jalan B2",Wangsa Maju,Wilayah Persekutuan,53100,2022-08-21
16889,Aiman,bin Yusof,61,Male,016-6250294,1961-08-13,aiman16889@gmail.com,Platinum,"No. 107, Jalan A14",Gombak,Wilayah Persekutuan,53100,2022-08-21
16890,Aisyah,binti Hamid,36,Female,016-5969681,1986-05-16,aisyah16890@gmail.com,Bronze,"No. 175, Jalan C12",Kuala Lumpur,Wilayah Persekutuan,55100,2022-08-22
16891,Alia,binti Ismail,48,Female,013-9369259,1974-02-09,alia16891@gmail.com,Silver,"No. 115, Jalan G2",Kuala Lumpur,Wilayah Persekutuan,57000,2022-08-22
16892,Faizal,bin Zainal,33,Male,011-6204430,1989-05-19,faizal16892@gmail.com,Bronze,"No. 25, Jalan F11",Petaling Jaya,Selangor,46000,2022-08-22
16893,Nur Aina,binti Hassan,23,Female,011-1514864,1999-06-26,nur16893@gmail.com,Bronze,"No. 155, Jalan D5",Shah Alam,Selangor,40460,2022-08-22
16894,Alia,binti Rahman,47,Female,019-3536894,1974-11-08,alia16894@gmail.com,Silver,"No. 79, Jalan F6",Johor Bahru,Johor,81200,2022-08-22
16895,Amelia,binti Ahmad,32,Female,013-7501276,1990-06-15,amelia16895@gmail.com,Silver,"No. 35, Jalan C11",Melaka,Melaka,75350,2022-08-22
16896,Rohani,binti Osman,24,Female,014-4831627,1998-04-26,rohani16896@gmail.com,Bronze,"No. 47, Jalan A13",Melaka,Melaka,75050,2022-08-22
16897,Anjali,a/p Ramasamy,46,Female,010-2924083,1976-03-17,anjali16897@gmail.com,Bronze,"No. 22, Jalan E2",Puchong,Selangor,47110,2022-08-22
16898,Nabila,binti Hassan,19,Female,012-9238737,2002-09-24,nabila16898@gmail.com,Silver,"No. 255, Jalan G1",Puchong,Selangor,47150,2022-08-22
16899,Yee Ling,Chua,42,Female,011-8773130,1979-09-10,yee16899@gmail.com,Bronze,"No. 293, Jalan D1",Wangsa Maju,Wilayah Persekutuan,53100,2022-08-22
16900,Meena,a/p Rajan,33,Female,017-8177260,1988-11-23,meena16900@gmail.com,Silver,"No. 91, Jalan E13",Wangsa Maju,Wilayah Persekutuan,53300,2022-08-22
16901,Farah,binti Ahmad,55,Female,018-7683390,1967-08-20,farah16901@gmail.com,Bronze,"No. 67, Jalan B12",Gombak,Wilayah Persekutuan,53100,2022-08-23
16902,Nurul Huda,binti Rahman,33,Female,015-1179461,1989-05-19,nurul16902@gmail.com,Silver,"No. 171, Jalan C18",Kuala Lumpur,Wilayah Persekutuan,56000,2022-08-23
16903,Adam,bin Osman,27,Male,010-2451578,1995-07-08,adam16903@gmail.com,Bronze,"No. 239, Jalan A13",Petaling Jaya,Selangor,46050,2022-08-23
16904,Alia,binti Rahman,58,Female,019-7937524,1963-12-14,alia16904@gmail.com,Bronze,"No. 239, Jalan D20",George Town,Pulau Pinang,10000,2022-08-23
16905,Chloe,Lee,28,Female,013-3763619,1994-06-12,chloe16905@gmail.com,Silver,"No. 229, Jalan F20",Johor Bahru,Johor,81300,2022-08-23
16906,Aina,binti Osman,58,Female,014-7062239,1964-02-19,aina16906@gmail.com,Silver,"No. 246, Jalan D6",Setapak,Wilayah Persekutuan,53300,2022-08-23
16907,Hannah,binti Hamid,19,Female,018-6775094,2002-12-14,hannah16907@gmail.com,Bronze,"No. 274, Jalan G6",Shah Alam,Selangor,40100,2022-08-23
16908,Mei Ling,Chin,41,Female,018-5917291,1981-01-17,mei16908@gmail.com,Silver,"No. 167, Jalan G7",Setapak,Wilayah Persekutuan,53300,2022-08-23
16909,Sharmila,a/p Maniam,36,Female,018-4835140,1985-09-01,sharmila16909@gmail.com,Bronze,"No. 111, Jalan F17",Wangsa Maju,Wilayah Persekutuan,53100,2022-08-23
16910,Aina,binti Hassan,54,Female,014-8020972,1967-10-10,aina16910@gmail.com,Gold,"No. 225, Jalan F6",Wangsa Maju,Wilayah Persekutuan,53200,2022-08-23
16911,Hui Min,Khoo,22,Female,010-6656401,2000-05-31,hui16911@gmail.com,Gold,"No. 97, Jalan F14",Petaling Jaya,Selangor,46300,2022-08-24
16912,Deepa,a/p Ramasamy,59,Female,015-5758180,1963-01-12,deepa16912@gmail.com,Gold,"No. 47, Jalan G1",Petaling Jaya,Selangor,47300,2022-08-24
16913,Jia Yi,Tan,61,Female,019-4908236,1961-01-03,jia16913@gmail.com,Bronze,"No. 171, Jalan G13",Puchong,Selangor,47150,2022-08-24
16914,Pei Shan,Sim,30,Female,017-9739614,1992-01-15,pei16914@gmail.com,Bronze,"No. 86, Jalan E8",Setapak,Wilayah Persekutuan,53000,2022-08-24
16915,Izzati,binti Ahmad,29,Female,017-3956177,1992-08-26,izzati16915@gmail.com,Bronze,"No. 229, Jalan G18",Gombak,Wilayah Persekutuan,53000,2022-08-24
16916,Yasmin,binti Ahmad,26,Female,013-6866844,1996-03-02,yasmin16916@gmail.com,Gold,"No. 287, Jalan F18",Kuala Lumpur,Wilayah Persekutuan,55200,2022-08-25
16917,Amelia,binti Zainal,56,Female,013-7132366,1965-12-01,amelia16917@gmail.com,Bronze,"No. 212, Jalan F10",Petaling Jaya,Selangor,46050,2022-08-25
16918,Nabila,binti Osman,51,Female,013-4230396,1971-01-02,nabila16918@gmail.com,Bronze,"No. 289, Jalan A18",George Town,Pulau Pinang,10350,2022-08-25
16919,Suhaila,binti Osman,20,Female,014-4852631,2002-06-18,suhaila16919@gmail.com,Silver,"No. 96, Jalan G8",Shah Alam,Selangor,40100,2022-08-25
16920,Grace,Tan,61,Female,011-6139454,1961-01-29,grace16920@gmail.com,Gold,"No. 272, Jalan A19",Puchong,Selangor,47160,2022-08-25
16921,Vanessa,Lim,45,Female,017-6812097,1977-07-25,vanessa16921@gmail.com,Bronze,"No. 252, Jalan C2",Puchong,Selangor,47120,2022-08-25
16922,Rachel,Chin,32,Female,014-8766892,1990-02-14,rachel16922@gmail.com,Gold,"No. 150, Jalan C20",Puchong,Selangor,47190,2022-08-25
16923,Hannah,binti Yusof,30,Female,015-7749090,1992-06-29,hannah16923@gmail.com,Bronze,"No. 201, Jalan B16",Setapak,Wilayah Persekutuan,53100,2022-08-25
16924,Fatimah,binti Abdullah,31,Female,012-4042318,1991-06-10,fatimah16924@gmail.com,Bronze,"No. 85, Jalan E13",Kuala Lumpur,Wilayah Persekutuan,55200,2022-08-26
16925,Nabila,binti Hamid,43,Female,016-7818146,1978-09-04,nabila16925@gmail.com,Gold,"No. 70, Jalan E11",Kuala Lumpur,Wilayah Persekutuan,50480,2022-08-26
16926,Farah,binti Ismail,36,Female,010-3145561,1986-01-19,farah16926@gmail.com,Bronze,"No. 229, Jalan E20",Johor Bahru,Johor,81300,2022-08-26
16927,Rohani,binti Ahmad,48,Female,013-9046270,1973-10-23,rohani16927@gmail.com,Silver,"No. 67, Jalan B5",Johor Bahru,Johor,80350,2022-08-26
16928,Nabila,binti Ismail,44,Female,010-8781543,1978-05-02,nabila16928@gmail.com,Silver,"No. 150, Jalan A1",Puchong,Selangor,47170,2022-08-26
16929,Yasmin,binti Razak,42,Female,013-3211352,1980-03-07,yasmin16929@gmail.com,Bronze,"No. 256, Jalan D12",Setapak,Wilayah Persekutuan,53000,2022-08-26
16930,Amelia,binti Rahman,22,Female,011-3700160,1999-10-15,amelia16930@gmail.com,Silver,"No. 3, Jalan F14",Kuala Lumpur,Wilayah Persekutuan,50450,2022-08-27
16931,Jia Yi,Chong,42,Female,011-9152335,1980-01-20,jia16931@gmail.com,Silver,"No. 219, Jalan G18",Kuala Lumpur,Wilayah Persekutuan,57000,2022-08-27
16932,Firdaus,bin Yusof,56,Male,012-2206369,1965-09-26,firdaus16932@gmail.com,Bronze,"No. 236, Jalan E20",Kuala Lumpur,Wilayah Persekutuan,55200,2022-08-27
16933,Sharmila,a/p Muniandy,59,Female,012-7541096,1962-11-13,sharmila16933@gmail.com,Silver,"No. 277, Jalan G18",Wangsa Maju,Wilayah Persekutuan,53300,2022-08-27
16934,Chloe,Khoo,18,Female,011-1035684,2004-06-14,chloe16934@gmail.com,Silver,"No. 116, Jalan B5",Petaling Jaya,Selangor,46100,2022-08-27
16935,Priya,a/p Subramaniam,55,Female,014-7144009,1966-08-30,priya16935@gmail.com,Bronze,"No. 237, Jalan A9",Johor Bahru,Johor,81100,2022-08-27
16936,Kok Wai,Chua,35,Male,019-6432005,1987-06-08,kok16936@gmail.com,Bronze,"No. 147, Jalan A19",Johor Bahru,Johor,80350,2022-08-27
16937,Yee Ling,Ng,18,Female,017-7305202,2004-03-11,yee16937@gmail.com,Gold,"No. 52, Jalan B9",Shah Alam,Selangor,40200,2022-08-27
16938,Yee Ling,Yap,51,Female,013-9308654,1970-09-17,yee16938@gmail.com,Silver,"No. 111, Jalan E12",Shah Alam,Selangor,40400,2022-08-27
16939,Ling Ling,Teoh,28,Female,017-9849382,1993-12-27,ling16939@gmail.com,Gold,"No. 214, Jalan G14",Shah Alam,Selangor,40200,2022-08-27
16940,Wan Ying,Chan,61,Female,011-9916223,1961-08-08,wan16940@gmail.com,Bronze,"No. 76, Jalan A8",Shah Alam,Selangor,40170,2022-08-27
16941,Fatimah,binti Yusof,51,Female,011-6730865,1971-07-16,fatimah16941@gmail.com,Silver,"No. 295, Jalan G12",Puchong,Selangor,47160,2022-08-27
16942,Jia Yi,Lee,57,Female,011-2733374,1965-06-12,jia16942@gmail.com,Silver,"No. 228, Jalan B2",Klang,Selangor,41200,2022-08-27
16943,Nurin,binti Zainal,18,Female,017-3856288,2004-08-26,nurin16943@gmail.com,Bronze,"No. 228, Jalan G12",Puchong,Selangor,47130,2022-08-27
16944,Xin Yi,Tan,55,Female,012-2869459,1967-04-24,xin16944@gmail.com,Bronze,"No. 1, Jalan E8",Setapak,Wilayah Persekutuan,53200,2022-08-27
16945,Meena,a/p Muniandy,35,Female,014-7541842,1986-11-08,meena16945@gmail.com,Silver,"No. 104, Jalan D9",Setapak,Wilayah Persekutuan,53000,2022-08-27
16946,Chong Wei,Lim,56,Male,013-5287579,1966-01-03,chong16946@gmail.com,Bronze,"No. 276, Jalan A14",Wangsa Maju,Wilayah Persekutuan,53200,2022-08-27
16947,Amelia,binti Rahman,34,Female,012-2285913,1987-11-20,amelia16947@gmail.com,Bronze,"No. 231, Jalan F15",Gombak,Wilayah Persekutuan,53100,2022-08-27
16948,Grace,Yeoh,19,Female,011-9663739,2003-06-13,grace16948@gmail.com,Bronze,"No. 9, Jalan B15",Gombak,Wilayah Persekutuan,68100,2022-08-27
16949,Pei Shan,Ng,49,Female,016-5882048,1973-05-07,pei16949@gmail.com,Bronze,"No. 266, Jalan D9",Kuala Lumpur,Wilayah Persekutuan,50480,2022-08-28
16950,Anisa,binti Yusof,32,Female,010-6723704,1989-09-13,anisa16950@gmail.com,Bronze,"No. 164, Jalan D3",Petaling Jaya,Selangor,46200,2022-08-28
16951,Hannah,binti Hassan,43,Female,016-6991747,1979-01-15,hannah16951@gmail.com,Silver,"No. 74, Jalan E3",Puchong,Selangor,47180,2022-08-28
16952,Grace,Tan,33,Female,018-6345914,1989-06-13,grace16952@gmail.com,Bronze,"No. 84, Jalan G14",Klang,Selangor,41300,2022-08-28
16953,Alia,binti Razak,61,Female,019-8733181,1961-05-24,alia16953@gmail.com,Bronze,"No. 24, Jalan B3",Johor Bahru,Johor,80300,2022-08-28
16954,Siti,binti Hassan,27,Female,014-5616438,1995-05-03,siti16954@gmail.com,Bronze,"No. 98, Jalan E1",Wangsa Maju,Wilayah Persekutuan,53200,2022-08-28
16955,Fatimah,binti Zainal,38,Female,010-4784838,1984-02-06,fatimah16955@gmail.com,Bronze,"No. 91, Jalan E14",Shah Alam,Selangor,40100,2022-08-28
16956,Izzati,binti Ahmad,34,Female,012-9350418,1988-02-04,izzati16956@gmail.com,Silver,"No. 293, Jalan B14",Klang,Selangor,41100,2022-08-28
16957,Thivya,a/p Muniandy,52,Female,018-9674550,1969-09-03,thivya16957@gmail.com,Silver,"No. 268, Jalan B18",Puchong,Selangor,47130,2022-08-28
16958,Vikram,a/l Rajan,19,Male,017-3474946,2002-11-09,vikram16958@gmail.com,Platinum,"No. 47, Jalan C19",Puchong,Selangor,47130,2022-08-28
16959,Michelle,Loh,18,Female,012-2077894,2004-02-04,michelle16959@gmail.com,Gold,"No. 230, Jalan C16",Puchong,Selangor,47120,2022-08-28
16960,Siti,binti Zainal,52,Female,016-1577410,1970-04-16,siti16960@gmail.com,Bronze,"No. 141, Jalan G18",Selayang,Selangor,68000,2022-08-28
16961,Jian Ming,Yap,45,Male,014-4345253,1976-09-29,jian16961@gmail.com,Bronze,"No. 26, Jalan E1",Wangsa Maju,Wilayah Persekutuan,53100,2022-08-28
16962,Firdaus,bin Ahmad,27,Male,019-1429718,1994-11-26,firdaus16962@gmail.com,Platinum,"No. 214, Jalan C3",Wangsa Maju,Wilayah Persekutuan,53200,2022-08-28
16963,Hannah,binti Hamid,27,Female,011-8003313,1994-12-28,hannah16963@gmail.com,Bronze,"No. 134, Jalan F1",Kuala Lumpur,Wilayah Persekutuan,59000,2022-08-29
16964,Kai Xin,Loh,42,Female,018-1985392,1979-10-04,kai16964@gmail.com,Silver,"No. 252, Jalan G13",Petaling Jaya,Selangor,47810,2022-08-29
16965,Vanessa,Lim,35,Female,013-2398006,1986-12-27,vanessa16965@gmail.com,Bronze,"No. 44, Jalan E8",Petaling Jaya,Selangor,46100,2022-08-29
16966,Sze Min,Lee,22,Female,018-6958619,2000-08-25,sze16966@gmail.com,Bronze,"No. 199, Jalan E13",Ipoh,Perak,30020,2022-08-29
16967,Grace,Foo,36,Female,014-2681583,1985-12-24,grace16967@gmail.com,Silver,"No. 38, Jalan A17",Selayang,Selangor,68000,2022-08-29
16968,Pei Shan,Wong,51,Female,016-3959192,1971-06-22,pei16968@gmail.com,Bronze,"No. 210, Jalan E3",Kuala Lumpur,Wilayah Persekutuan,58000,2022-08-30
16969,Sze Min,Yap,41,Female,018-9864196,1981-01-09,sze16969@gmail.com,Bronze,"No. 122, Jalan G14",George Town,Pulau Pinang,10300,2022-08-30
16970,Priya,a/p Rajan,60,Female,016-3577983,1962-06-12,priya16970@gmail.com,Bronze,"No. 51, Jalan F8",George Town,Pulau Pinang,10200,2022-08-30
16971,Rohani,binti Hamid,56,Female,017-7961861,1965-12-01,rohani16971@gmail.com,Gold,"No. 254, Jalan B10",Petaling Jaya,Selangor,47400,2022-08-30
16972,Siti,binti Rahman,58,Female,014-8869095,1964-06-04,siti16972@gmail.com,Gold,"No. 164, Jalan D16",Puchong,Selangor,47140,2022-08-30
16973,Aina,binti Osman,58,Female,013-7473664,1963-09-25,aina16973@gmail.com,Bronze,"No. 127, Jalan C12",Puchong,Selangor,47130,2022-08-30
16974,Amelia,binti Abdullah,23,Female,011-2912130,1999-04-27,amelia16974@gmail.com,Bronze,"No. 135, Jalan E15",Wangsa Maju,Wilayah Persekutuan,53200,2022-08-30
16975,Xin Yi,Cheah,34,Female,014-3961493,1988-04-06,xin16975@gmail.com,Bronze,"No. 125, Jalan B4",Setapak,Wilayah Persekutuan,53100,2022-08-30
16976,Thivya,a/p Rajan,59,Female,013-8321183,1963-03-19,thivya16976@gmail.com,Bronze,"No. 266, Jalan G12",Setapak,Wilayah Persekutuan,53000,2022-08-30
16977,Shalini,a/p Rajan,51,Female,012-7958279,1971-06-24,shalini16977@gmail.com,Bronze,"No. 290, Jalan D11",Kuala Lumpur,Wilayah Persekutuan,50480,2022-08-31
16978,Kumar,a/l Subramaniam,27,Male,012-5410536,1995-08-17,kumar16978@gmail.com,Platinum,"No. 185, Jalan F16",Petaling Jaya,Selangor,46000,2022-08-31
16979,Amelia,binti Hassan,46,Female,014-3255997,1975-10-01,amelia16979@gmail.com,Silver,"No. 117, Jalan C9",George Town,Pulau Pinang,10200,2022-08-31
16980,Zarina,binti Hassan,26,Female,015-5718620,1996-01-26,zarina16980@gmail.com,Bronze,"No. 299, Jalan E5",Melaka,Melaka,75250,2022-08-31
16981,Sze Min,Cheah,52,Female,013-2165736,1970-05-08,sze16981@gmail.com,Bronze,"No. 266, Jalan A11",Shah Alam,Selangor,40170,2022-08-31
16982,Anjali,a/p Subramaniam,39,Female,010-7103134,1983-05-27,anjali16982@gmail.com,Silver,"No. 193, Jalan C15",Shah Alam,Selangor,40400,2022-08-31
16983,Farah,binti Yusof,30,Female,016-3713433,1992-08-16,farah16983@gmail.com,Bronze,"No. 170, Jalan D19",Shah Alam,Selangor,40200,2022-08-31
16984,Balqis,binti Rahman,51,Female,011-6833932,1970-09-07,balqis16984@gmail.com,Gold,"No. 42, Jalan A12",Klang,Selangor,41100,2022-08-31
16985,Nabila,binti Ahmad,33,Female,014-2729807,1989-05-05,nabila16985@gmail.com,Gold,"No. 242, Jalan F2",Selayang,Selangor,68000,2022-08-31
16986,Kavitha,a/p Ramasamy,27,Female,019-9572791,1995-08-23,kavitha16986@gmail.com,Bronze,"No. 131, Jalan A13",Setapak,Wilayah Persekutuan,53200,2022-08-31
16987,Anisa,binti Razak,30,Female,018-5100634,1992-01-14,anisa16987@gmail.com,Bronze,"No. 175, Jalan B9",Kuala Lumpur,Wilayah Persekutuan,55200,2022-09-01
16988,Aisyah,binti Ismail,31,Female,012-7965239,1991-02-22,aisyah16988@gmail.com,Bronze,"No. 246, Jalan C1",Petaling Jaya,Selangor,47400,2022-09-01
16989,Vanessa,Ong,52,Female,018-7481742,1969-12-02,vanessa16989@gmail.com,Silver,"No. 17, Jalan E16",Petaling Jaya,Selangor,47300,2022-09-01
16990,Anisa,binti Zainal,47,Female,011-8201402,1975-08-11,anisa16990@gmail.com,Bronze,"No. 99, Jalan D6",Johor Bahru,Johor,80300,2022-09-01
16991,Suhaila,binti Ismail,22,Female,011-1951944,2000-06-23,suhaila16991@gmail.com,Bronze,"No. 279, Jalan E17",Johor Bahru,Johor,81300,2022-09-01
16992,Yasmin,binti Osman,59,Female,013-6017260,1963-03-30,yasmin16992@gmail.com,Gold,"No. 277, Jalan D5",Selayang,Selangor,68000,2022-09-02
16993,Balqis,binti Hamid,28,Female,017-6426127,1994-07-12,balqis16993@gmail.com,Bronze,"No. 88, Jalan B7",Johor Bahru,Johor,80200,2022-09-02
16994,Hannah,binti Hassan,57,Female,018-7621018,1964-11-16,hannah16994@gmail.com,Bronze,"No. 95, Jalan F18",Klang,Selangor,41250,2022-09-02
16995,Nadia,binti Ahmad,34,Female,012-6144238,1988-08-04,nadia16995@gmail.com,Bronze,"No. 189, Jalan C7",Melaka,Melaka,75350,2022-09-02
16996,Haziq,bin Zainal,31,Male,011-7234506,1990-11-11,haziq16996@gmail.com,Silver,"No. 225, Jalan C15",Gombak,Wilayah Persekutuan,53000,2022-09-02
16997,Divya,a/p Krishnan,26,Female,017-1583767,1996-03-24,divya16997@gmail.com,Bronze,"No. 84, Jalan E9",Puchong,Selangor,47100,2022-09-02
16998,Michelle,Cheah,41,Female,012-2751713,1981-07-28,michelle16998@gmail.com,Platinum,"No. 133, Jalan C7",Setapak,Wilayah Persekutuan,53000,2022-09-02
16999,Irfan,bin Ismail,43,Male,016-1069417,1978-10-15,irfan16999@gmail.com,Bronze,"No. 181, Jalan A11",Selayang,Selangor,68100,2022-09-02
17000,Alia,binti Hamid,59,Female,013-2842646,1962-11-10,alia17000@gmail.com,Bronze,"No. 230, Jalan E19",Kuala Lumpur,Wilayah Persekutuan,50480,2022-09-03
17001,Danial,bin Razak,47,Male,011-7519403,1974-12-26,danial17001@gmail.com,Bronze,"No. 174, Jalan E8",Kuala Lumpur,Wilayah Persekutuan,55100,2022-09-03
17002,Amelia,binti Rahman,51,Female,011-4819370,1970-10-01,amelia17002@gmail.com,Bronze,"No. 168, Jalan E3",Kuala Lumpur,Wilayah Persekutuan,55200,2022-09-03
17003,Farah,binti Hamid,36,Female,017-4693079,1986-07-01,farah17003@gmail.com,Platinum,"No. 1, Jalan G9",Kuala Lumpur,Wilayah Persekutuan,56000,2022-09-03
17004,Meena,a/p Rajan,26,Female,017-2757691,1996-03-23,meena17004@gmail.com,Bronze,"No. 67, Jalan F17",Puchong,Selangor,47140,2022-09-03
17005,Nur Aina,binti Zainal,36,Female,017-5029903,1986-01-18,nur17005@gmail.com,Bronze,"No. 217, Jalan C18",Melaka,Melaka,75150,2022-09-03
17006,Syafiq,bin Rahman,26,Male,014-2074575,1996-04-17,syafiq17006@gmail.com,Bronze,"No. 288, Jalan A15",Shah Alam,Selangor,40300,2022-09-03
17007,Michelle,Chong,26,Female,015-9316831,1995-09-30,michelle17007@gmail.com,Bronze,"No. 28, Jalan E18",Puchong,Selangor,47160,2022-09-03
17008,Nadia,binti Hassan,34,Female,014-3735903,1987-09-12,nadia17008@gmail.com,Bronze,"No. 120, Jalan C7",Klang,Selangor,41150,2022-09-03
17009,Kai Xin,Liew,27,Female,012-9453614,1995-08-29,kai17009@gmail.com,Bronze,"No. 54, Jalan F9",Puchong,Selangor,47190,2022-09-03
17010,Danial,bin Rahman,42,Male,016-6400902,1980-05-21,danial17010@gmail.com,Platinum,"No. 62, Jalan B19",Selayang,Selangor,68100,2022-09-03
17011,Izzati,binti Hassan,44,Female,012-7638639,1978-02-10,izzati17011@gmail.com,Bronze,"No. 230, Jalan E11",Selayang,Selangor,68000,2022-09-03
17012,Michelle,Ong,43,Female,014-9725580,1979-05-19,michelle17012@gmail.com,Bronze,"No. 213, Jalan B10",Setapak,Wilayah Persekutuan,53100,2022-09-03
17013,Xin Yi,Lim,59,Female,018-8367814,1963-04-27,xin17013@gmail.com,Silver,"No. 236, Jalan F17",Setapak,Wilayah Persekutuan,53300,2022-09-03
17014,Ganesh,a/l Krishnan,28,Male,010-4611516,1994-01-04,ganesh17014@gmail.com,Silver,"No. 281, Jalan F8",Wangsa Maju,Wilayah Persekutuan,53100,2022-09-03
17015,Hafiz,bin Abdullah,21,Male,010-6822100,2000-10-13,hafiz17015@gmail.com,Platinum,"No. 90, Jalan F17",Setapak,Wilayah Persekutuan,53300,2022-09-03
17016,Xin Yi,Teoh,55,Female,010-9766323,1967-05-22,xin17016@gmail.com,Bronze,"No. 243, Jalan G5",Gombak,Wilayah Persekutuan,68100,2022-09-03
17017,Arjun,a/l Ramasamy,41,Male,014-9960213,1980-10-29,arjun17017@gmail.com,Bronze,"No. 211, Jalan C7",Gombak,Wilayah Persekutuan,68100,2022-09-03
17018,Yee Ling,Yap,53,Female,018-8830124,1969-04-13,yee17018@gmail.com,Bronze,"No. 143, Jalan E10",Gombak,Wilayah Persekutuan,53100,2022-09-03
17019,Sze Min,Chua,44,Female,014-1533076,1978-08-22,sze17019@gmail.com,Bronze,"No. 210, Jalan G4",Gombak,Wilayah Persekutuan,53000,2022-09-03
