sal_pay_ID,st_ID,pay_period,base_amt,bonus_amt,deduction_amt,payment_date
1428,74,2019-08,1682.15,0.00,185.04,2019-08-25
1429,75,2019-08,1704.03,0.00,187.44,2019-08-25
1430,76,2019-08,1797.08,0.00,197.68,2019-08-25
1431,77,2019-08,1782.53,0.00,196.08,2019-08-25
1432,78,2019-08,1820.96,0.00,200.31,2019-08-25
1433,82,2019-08,4767.00,0.00,524.37,2019-08-25
1434,83,2019-08,2751.05,0.00,302.62,2019-08-25
1435,84,2019-08,1586.11,0.00,174.47,2019-08-25
1436,85,2019-08,2771.10,0.00,304.82,2019-08-25
1437,86,2019-08,1508.30,0.00,165.91,2019-08-25
1438,87,2019-08,2080.68,0.00,228.87,2019-08-25
1439,88,2019-08,1550.20,0.00,170.52,2019-08-25
1440,89,2019-08,2175.54,0.00,239.31,2019-08-25
1441,90,2019-08,1796.40,0.00,197.60,2019-08-25
1442,91,2019-08,1716.61,0.00,188.83,2019-08-25
1443,92,2019-08,1839.24,0.00,202.32,2019-08-25
1444,93,2019-08,1528.04,0.00,168.08,2019-08-25
1445,94,2019-08,1894.63,0.00,208.41,2019-08-25
1446,95,2019-08,1583.68,0.00,174.20,2019-08-25
1447,96,2019-08,1605.53,0.00,176.61,2019-08-25
1448,97,2019-08,1483.57,0.00,163.19,2019-08-25
1449,100,2019-08,4729.97,0.00,520.30,2019-08-25
1450,101,2019-08,1585.58,0.00,174.41,2019-08-25
1451,102,2019-08,1581.13,0.00,173.92,2019-08-25
1452,103,2019-08,2742.62,0.00,301.69,2019-08-25
1453,104,2019-08,1628.92,0.00,179.18,2019-08-25
1454,105,2019-08,2152.44,0.00,236.77,2019-08-25
1455,106,2019-08,2035.72,0.00,223.93,2019-08-25
1456,107,2019-08,2642.53,0.00,290.68,2019-08-25
1457,108,2019-08,2045.41,0.00,225.00,2019-08-25
1458,109,2019-08,1546.63,0.00,170.13,2019-08-25
1459,110,2019-08,1682.54,0.00,185.08,2019-08-25
1460,111,2019-08,1537.46,0.00,169.12,2019-08-25
1461,112,2019-08,1658.35,0.00,182.42,2019-08-25
1462,115,2019-08,4367.04,0.00,480.37,2019-08-25
1463,116,2019-08,2204.15,0.00,242.46,2019-08-25
1464,117,2019-08,1540.84,0.00,169.49,2019-08-25
1465,118,2019-08,2747.16,0.00,302.19,2019-08-25
1466,119,2019-08,1619.13,0.00,178.10,2019-08-25
1467,120,2019-08,1508.14,0.00,165.90,2019-08-25
1468,121,2019-08,1760.80,0.00,193.69,2019-08-25
1469,122,2019-08,1600.30,0.00,176.03,2019-08-25
1470,123,2019-08,1574.46,0.00,173.19,2019-08-25
1471,124,2019-08,2089.63,0.00,229.86,2019-08-25
1472,125,2019-08,2225.96,0.00,244.86,2019-08-25
1473,126,2019-08,3064.86,0.00,337.13,2019-08-25
1474,127,2019-08,1558.20,0.00,171.40,2019-08-25
1475,128,2019-08,1493.61,0.00,164.30,2019-08-25
1476,129,2019-08,1596.53,0.00,175.62,2019-08-25
1477,130,2019-08,1819.88,0.00,200.19,2019-08-25
1478,131,2019-08,1771.09,0.00,194.82,2019-08-25
1479,132,2019-08,1472.67,0.00,161.99,2019-08-25
1480,136,2019-08,4755.25,0.00,523.08,2019-08-25
1481,137,2019-08,1607.40,0.00,176.81,2019-08-25
1482,138,2019-08,2811.45,0.00,309.26,2019-08-25
1483,139,2019-08,1472.27,0.00,161.95,2019-08-25
1484,140,2019-08,1691.44,0.00,186.06,2019-08-25
1485,141,2019-08,2242.75,0.00,246.70,2019-08-25
1486,142,2019-08,1716.39,0.00,188.80,2019-08-25
1487,143,2019-08,2005.33,0.00,220.59,2019-08-25
1488,144,2019-08,2091.80,0.00,230.10,2019-08-25
1489,145,2019-08,1461.08,0.00,160.72,2019-08-25
1490,146,2019-08,2649.24,0.00,291.42,2019-08-25
1491,147,2019-08,1650.14,0.00,181.52,2019-08-25
1492,148,2019-08,1759.11,0.00,193.50,2019-08-25
1493,149,2019-08,1548.35,0.00,170.32,2019-08-25
1494,150,2019-08,1783.01,0.00,196.13,2019-08-25
1495,151,2019-08,1617.51,0.00,177.93,2019-08-25
1496,152,2019-08,1541.91,0.00,169.61,2019-08-25
1497,156,2019-08,4416.91,0.00,485.86,2019-08-25
1498,157,2019-08,1859.06,0.00,204.50,2019-08-25
1499,158,2019-08,1649.65,0.00,181.46,2019-08-25
1500,159,2019-08,1935.43,0.00,212.90,2019-08-25
1501,160,2019-08,2699.28,0.00,296.92,2019-08-25
1502,161,2019-08,2070.32,0.00,227.74,2019-08-25
1503,162,2019-08,1452.06,0.00,159.73,2019-08-25
1504,163,2019-08,1957.25,0.00,215.30,2019-08-25
1505,164,2019-08,1791.54,0.00,197.07,2019-08-25
1506,165,2019-08,1553.40,0.00,170.87,2019-08-25
1507,166,2019-08,2907.97,0.00,319.88,2019-08-25
1508,167,2019-08,1487.90,0.00,163.67,2019-08-25
1509,168,2019-08,1688.36,0.00,185.72,2019-08-25
1510,169,2019-08,1795.70,0.00,197.53,2019-08-25
1511,170,2019-08,1606.57,0.00,176.72,2019-08-25
1512,171,2019-08,1464.37,0.00,161.08,2019-08-25
1513,172,2019-08,1728.57,0.00,190.14,2019-08-25
1514,176,2019-08,4414.81,0.00,485.63,2019-08-25
1515,177,2019-08,1652.95,0.00,181.82,2019-08-25
1516,178,2019-08,1709.79,0.00,188.08,2019-08-25
1517,179,2019-08,2990.26,0.00,328.93,2019-08-25
1518,180,2019-08,1741.81,0.00,191.60,2019-08-25
1519,181,2019-08,1476.88,0.00,162.46,2019-08-25
1520,182,2019-08,1763.67,0.00,194.00,2019-08-25
1521,183,2019-08,2083.35,0.00,229.17,2019-08-25
1522,184,2019-08,2187.10,0.00,240.58,2019-08-25
1523,185,2019-08,1658.41,0.00,182.43,2019-08-25
1524,186,2019-08,1670.93,0.00,183.80,2019-08-25
1525,187,2019-08,1683.02,0.00,185.13,2019-08-25
1526,191,2019-08,4675.27,0.00,514.28,2019-08-25
1527,192,2019-08,1829.63,0.00,201.26,2019-08-25
1528,193,2019-08,2189.60,0.00,240.86,2019-08-25
1529,194,2019-08,2905.31,0.00,319.58,2019-08-25
1530,195,2019-08,3055.35,0.00,336.09,2019-08-25
1531,196,2019-08,2091.41,0.00,230.06,2019-08-25
1532,197,2019-08,1720.60,0.00,189.27,2019-08-25
1533,198,2019-08,1756.17,0.00,193.18,2019-08-25
1534,199,2019-08,1507.77,0.00,165.85,2019-08-25
1535,200,2019-08,1633.00,0.00,179.63,2019-08-25
1536,201,2019-08,1949.02,0.00,214.39,2019-08-25
1537,202,2019-08,1697.69,0.00,186.75,2019-08-25
1538,203,2019-08,1715.95,0.00,188.75,2019-08-25
1539,204,2019-08,1747.42,0.00,192.22,2019-08-25
1540,205,2019-08,1720.69,0.00,189.28,2019-08-25
1541,206,2019-08,1563.30,0.00,171.96,2019-08-25
1542,207,2019-08,4218.36,0.00,464.02,2019-08-25
1543,208,2019-08,1457.68,0.00,160.34,2019-08-25
1544,209,2019-08,1540.48,0.00,169.45,2019-08-25
1545,210,2019-08,1872.27,0.00,205.95,2019-08-25
1546,211,2019-08,1465.35,0.00,161.19,2019-08-25
1547,212,2019-08,1532.26,0.00,168.55,2019-08-25
1548,213,2019-08,2074.96,0.00,228.25,2019-08-25
1549,214,2019-08,2143.41,0.00,235.78,2019-08-25
1550,215,2019-08,2700.07,0.00,297.01,2019-08-25
1551,216,2019-08,2701.44,0.00,297.16,2019-08-25
1552,217,2019-08,1972.69,0.00,217.00,2019-08-25
1553,218,2019-08,1577.93,0.00,173.57,2019-08-25
1554,219,2019-08,1717.28,0.00,188.90,2019-08-25
1555,220,2019-08,1522.70,0.00,167.50,2019-08-25
1556,225,2019-08,4530.66,0.00,498.37,2019-08-25
1557,226,2019-08,1758.10,0.00,193.39,2019-08-25
1558,227,2019-08,1676.39,0.00,184.40,2019-08-25
1559,228,2019-08,3010.60,0.00,331.17,2019-08-25
1560,229,2019-08,1566.23,0.00,172.29,2019-08-25
1561,230,2019-08,1468.62,0.00,161.55,2019-08-25
1562,231,2019-08,1924.24,0.00,211.67,2019-08-25
1563,232,2019-08,1460.25,0.00,160.63,2019-08-25
1564,233,2019-08,1610.88,0.00,177.20,2019-08-25
1565,234,2019-08,2223.00,0.00,244.53,2019-08-25
1566,235,2019-08,1525.65,0.00,167.82,2019-08-25
1567,236,2019-08,1798.58,0.00,197.84,2019-08-25
1568,237,2019-08,4666.40,0.00,513.30,2019-08-25
1569,238,2019-08,1881.96,0.00,207.02,2019-08-25
1570,239,2019-08,2821.64,0.00,310.38,2019-08-25
1571,240,2019-08,2174.12,0.00,239.15,2019-08-25
1572,241,2019-08,1578.35,0.00,173.62,2019-08-25
1573,242,2019-08,1739.27,0.00,191.32,2019-08-25
1574,243,2019-08,2172.45,0.00,238.97,2019-08-25
1575,244,2019-08,1556.36,0.00,171.20,2019-08-25
1576,1,2019-09,4492.86,0.00,494.21,2019-09-25
1577,2,2019-09,1487.47,0.00,163.62,2019-09-25
1578,3,2019-09,1509.16,0.00,166.01,2019-09-25
1579,4,2019-09,2096.15,0.00,230.58,2019-09-25
1580,5,2019-09,1972.71,0.00,217.00,2019-09-25
1581,6,2019-09,1547.72,0.00,170.25,2019-09-25
1582,7,2019-09,2699.67,0.00,296.96,2019-09-25
1583,8,2019-09,2286.33,0.00,251.50,2019-09-25
1584,9,2019-09,1571.23,0.00,172.84,2019-09-25
1585,10,2019-09,1594.61,0.00,175.41,2019-09-25
1586,11,2019-09,2714.38,0.00,298.58,2019-09-25
1587,12,2019-09,1950.38,0.00,214.54,2019-09-25
1588,13,2019-09,3043.90,0.00,334.83,2019-09-25
1589,14,2019-09,1882.49,0.00,207.07,2019-09-25
1590,15,2019-09,1677.00,0.00,184.47,2019-09-25
1591,16,2019-09,1746.49,0.00,192.11,2019-09-25
1592,17,2019-09,1577.97,0.00,173.58,2019-09-25
1593,18,2019-09,1603.64,0.00,176.40,2019-09-25
1594,19,2019-09,1555.56,0.00,171.11,2019-09-25
1595,20,2019-09,1522.63,0.00,167.49,2019-09-25
1596,21,2019-09,1653.59,0.00,181.89,2019-09-25
1597,22,2019-09,1826.67,0.00,200.93,2019-09-25
1598,23,2019-09,1692.84,0.00,186.21,2019-09-25
1599,28,2019-09,4249.09,0.00,467.40,2019-09-25
1600,29,2019-09,1535.95,0.00,168.95,2019-09-25
1601,30,2019-09,2628.38,0.00,289.12,2019-09-25
1602,31,2019-09,1746.12,0.00,192.07,2019-09-25
1603,32,2019-09,2252.45,0.00,247.77,2019-09-25
1604,33,2019-09,1723.45,0.00,189.58,2019-09-25
1605,34,2019-09,1673.07,0.00,184.04,2019-09-25
1606,35,2019-09,1672.66,0.00,183.99,2019-09-25
1607,36,2019-09,1978.89,0.00,217.68,2019-09-25
1608,37,2019-09,2703.40,0.00,297.37,2019-09-25
1609,38,2019-09,1511.89,0.00,166.31,2019-09-25
1610,39,2019-09,1744.27,0.00,191.87,2019-09-25
1611,40,2019-09,2028.66,0.00,223.15,2019-09-25
1612,41,2019-09,1976.61,0.00,217.43,2019-09-25
1613,42,2019-09,2305.36,0.00,253.59,2019-09-25
1614,43,2019-09,1514.88,0.00,166.64,2019-09-25
1615,44,2019-09,1599.78,0.00,175.98,2019-09-25
1616,45,2019-09,1497.00,0.00,164.67,2019-09-25
1617,46,2019-09,2631.72,0.00,289.49,2019-09-25
1618,47,2019-09,1674.51,0.00,184.20,2019-09-25
1619,48,2019-09,1561.41,0.00,171.76,2019-09-25
1620,49,2019-09,1667.26,0.00,183.40,2019-09-25
1621,50,2019-09,1614.20,0.00,177.56,2019-09-25
1622,51,2019-09,1766.84,0.00,194.35,2019-09-25
1623,52,2019-09,1674.44,0.00,184.19,2019-09-25
1624,60,2019-09,4705.48,0.00,517.60,2019-09-25
1625,61,2019-09,2116.74,0.00,232.84,2019-09-25
1626,62,2019-09,1754.76,0.00,193.02,2019-09-25
1627,63,2019-09,2152.49,0.00,236.77,2019-09-25
1628,64,2019-09,1607.92,0.00,176.87,2019-09-25
1629,65,2019-09,1778.87,0.00,195.68,2019-09-25
1630,66,2019-09,1701.26,0.00,187.14,2019-09-25
1631,67,2019-09,1921.55,0.00,211.37,2019-09-25
1632,68,2019-09,1706.87,0.00,187.76,2019-09-25
1633,69,2019-09,1455.19,0.00,160.07,2019-09-25
1634,70,2019-09,2268.13,0.00,249.49,2019-09-25
1635,71,2019-09,2959.99,0.00,325.60,2019-09-25
1636,72,2019-09,2700.24,0.00,297.03,2019-09-25
1637,73,2019-09,1737.94,0.00,191.17,2019-09-25
1638,74,2019-09,1691.23,0.00,186.04,2019-09-25
1639,75,2019-09,1699.61,0.00,186.96,2019-09-25
1640,76,2019-09,1791.67,0.00,197.08,2019-09-25
1641,77,2019-09,1781.12,0.00,195.92,2019-09-25
1642,78,2019-09,1806.99,0.00,198.77,2019-09-25
1643,82,2019-09,4768.13,0.00,524.49,2019-09-25
1644,83,2019-09,2761.15,0.00,303.73,2019-09-25
1645,84,2019-09,1599.14,0.00,175.91,2019-09-25
1646,85,2019-09,2771.45,0.00,304.86,2019-09-25
1647,86,2019-09,1499.76,0.00,164.97,2019-09-25
1648,87,2019-09,2079.23,0.00,228.72,2019-09-25
1649,88,2019-09,1550.14,0.00,170.52,2019-09-25
1650,89,2019-09,2178.17,0.00,239.60,2019-09-25
1651,90,2019-09,1790.05,0.00,196.91,2019-09-25
1652,91,2019-09,1717.44,0.00,188.92,2019-09-25
1653,92,2019-09,1836.53,0.00,202.02,2019-09-25
1654,93,2019-09,1513.90,0.00,166.53,2019-09-25
1655,94,2019-09,1903.01,0.00,209.33,2019-09-25
1656,95,2019-09,1592.11,0.00,175.13,2019-09-25
1657,96,2019-09,1608.25,0.00,176.91,2019-09-25
1658,97,2019-09,1479.43,0.00,162.74,2019-09-25
1659,100,2019-09,4726.09,0.00,519.87,2019-09-25
1660,101,2019-09,1590.99,0.00,175.01,2019-09-25
1661,102,2019-09,1581.56,0.00,173.97,2019-09-25
1662,103,2019-09,2753.87,0.00,302.93,2019-09-25
1663,104,2019-09,1618.20,0.00,178.00,2019-09-25
1664,105,2019-09,2155.84,0.00,237.14,2019-09-25
1665,106,2019-09,2055.64,0.00,226.12,2019-09-25
1666,107,2019-09,2641.07,0.00,290.52,2019-09-25
1667,108,2019-09,2054.88,0.00,226.04,2019-09-25
1668,109,2019-09,1547.99,0.00,170.28,2019-09-25
1669,110,2019-09,1694.13,0.00,186.35,2019-09-25
1670,111,2019-09,1532.64,0.00,168.59,2019-09-25
1671,112,2019-09,1658.77,0.00,182.46,2019-09-25
1672,115,2019-09,4368.45,0.00,480.53,2019-09-25
1673,116,2019-09,2216.86,0.00,243.85,2019-09-25
1674,117,2019-09,1543.96,0.00,169.84,2019-09-25
1675,118,2019-09,2756.98,0.00,303.27,2019-09-25
1676,119,2019-09,1605.34,0.00,176.59,2019-09-25
1677,120,2019-09,1504.77,0.00,165.52,2019-09-25
1678,121,2019-09,1749.39,0.00,192.43,2019-09-25
1679,122,2019-09,1592.93,0.00,175.22,2019-09-25
1680,123,2019-09,1567.35,0.00,172.41,2019-09-25
1681,124,2019-09,2096.08,0.00,230.57,2019-09-25
1682,125,2019-09,2227.96,0.00,245.08,2019-09-25
1683,126,2019-09,3069.48,0.00,337.64,2019-09-25
1684,127,2019-09,1561.08,0.00,171.72,2019-09-25
1685,128,2019-09,1494.42,0.00,164.39,2019-09-25
1686,129,2019-09,1604.07,0.00,176.45,2019-09-25
1687,130,2019-09,1815.64,0.00,199.72,2019-09-25
1688,131,2019-09,1763.56,0.00,193.99,2019-09-25
1689,132,2019-09,1482.84,0.00,163.11,2019-09-25
1690,136,2019-09,4764.57,0.00,524.10,2019-09-25
1691,137,2019-09,1594.97,0.00,175.45,2019-09-25
1692,138,2019-09,2838.43,0.00,312.23,2019-09-25
1693,139,2019-09,1473.33,0.00,162.07,2019-09-25
1694,140,2019-09,1687.81,0.00,185.66,2019-09-25
1695,141,2019-09,2245.62,0.00,247.02,2019-09-25
1696,142,2019-09,1704.77,0.00,187.52,2019-09-25
1697,143,2019-09,2012.18,0.00,221.34,2019-09-25
1698,144,2019-09,2085.86,0.00,229.44,2019-09-25
1699,145,2019-09,1464.66,0.00,161.11,2019-09-25
1700,146,2019-09,2655.26,0.00,292.08,2019-09-25
1701,147,2019-09,1646.17,0.00,181.08,2019-09-25
1702,148,2019-09,1761.61,0.00,193.78,2019-09-25
1703,149,2019-09,1545.61,0.00,170.02,2019-09-25
1704,150,2019-09,1790.68,0.00,196.97,2019-09-25
1705,151,2019-09,1627.26,0.00,179.00,2019-09-25
1706,152,2019-09,1541.48,0.00,169.56,2019-09-25
1707,156,2019-09,4448.99,0.00,489.39,2019-09-25
1708,157,2019-09,1851.84,0.00,203.70,2019-09-25
1709,158,2019-09,1661.56,0.00,182.77,2019-09-25
1710,159,2019-09,1953.84,0.00,214.92,2019-09-25
1711,160,2019-09,2707.95,0.00,297.87,2019-09-25
1712,161,2019-09,2066.83,0.00,227.35,2019-09-25
1713,162,2019-09,1451.26,0.00,159.64,2019-09-25
1714,163,2019-09,1959.13,0.00,215.50,2019-09-25
1715,164,2019-09,1788.33,0.00,196.72,2019-09-25
1716,165,2019-09,1558.45,0.00,171.43,2019-09-25
1717,166,2019-09,2916.13,0.00,320.77,2019-09-25
1718,167,2019-09,1479.98,0.00,162.80,2019-09-25
1719,168,2019-09,1684.77,0.00,185.32,2019-09-25
1720,169,2019-09,1784.50,0.00,196.29,2019-09-25
1721,170,2019-09,1613.57,0.00,177.49,2019-09-25
1722,171,2019-09,1455.38,0.00,160.09,2019-09-25
1723,172,2019-09,1731.68,0.00,190.48,2019-09-25
1724,176,2019-09,4389.46,0.00,482.84,2019-09-25
1725,177,2019-09,1653.38,0.00,181.87,2019-09-25
1726,178,2019-09,1704.95,0.00,187.54,2019-09-25
1727,179,2019-09,2991.82,0.00,329.10,2019-09-25
1728,180,2019-09,1746.13,0.00,192.07,2019-09-25
1729,181,2019-09,1478.27,0.00,162.61,2019-09-25
1730,182,2019-09,1749.89,0.00,192.49,2019-09-25
1731,183,2019-09,2077.16,0.00,228.49,2019-09-25
1732,184,2019-09,2184.59,0.00,240.30,2019-09-25
1733,185,2019-09,1653.70,0.00,181.91,2019-09-25
1734,186,2019-09,1672.94,0.00,184.02,2019-09-25
1735,187,2019-09,1681.51,0.00,184.97,2019-09-25
1736,191,2019-09,4672.53,0.00,513.98,2019-09-25
1737,192,2019-09,1830.40,0.00,201.34,2019-09-25
1738,193,2019-09,2194.19,0.00,241.36,2019-09-25
1739,194,2019-09,2909.60,0.00,320.06,2019-09-25
1740,195,2019-09,3057.23,0.00,336.30,2019-09-25
1741,196,2019-09,2082.83,0.00,229.11,2019-09-25
1742,197,2019-09,1720.05,0.00,189.21,2019-09-25
1743,198,2019-09,1763.13,0.00,193.94,2019-09-25
1744,199,2019-09,1512.06,0.00,166.33,2019-09-25
1745,200,2019-09,1626.53,0.00,178.92,2019-09-25
1746,201,2019-09,1942.71,0.00,213.70,2019-09-25
1747,202,2019-09,1700.69,0.00,187.08,2019-09-25
1748,203,2019-09,1718.79,0.00,189.07,2019-09-25
1749,204,2019-09,1744.06,0.00,191.85,2019-09-25
1750,205,2019-09,1719.41,0.00,189.14,2019-09-25
1751,206,2019-09,1566.40,0.00,172.30,2019-09-25
1752,207,2019-09,4192.08,0.00,461.13,2019-09-25
1753,208,2019-09,1458.71,0.00,160.46,2019-09-25
1754,209,2019-09,1548.11,0.00,170.29,2019-09-25
1755,210,2019-09,1886.94,0.00,207.56,2019-09-25
1756,211,2019-09,1469.07,0.00,161.60,2019-09-25
1757,212,2019-09,1542.96,0.00,169.73,2019-09-25
1758,213,2019-09,2062.69,0.00,226.90,2019-09-25
1759,214,2019-09,2124.86,0.00,233.73,2019-09-25
1760,215,2019-09,2709.35,0.00,298.03,2019-09-25
1761,216,2019-09,2714.04,0.00,298.54,2019-09-25
1762,217,2019-09,1967.08,0.00,216.38,2019-09-25
1763,218,2019-09,1582.49,0.00,174.07,2019-09-25
1764,219,2019-09,1712.04,0.00,188.32,2019-09-25
1765,220,2019-09,1528.19,0.00,168.10,2019-09-25
1766,225,2019-09,4506.16,0.00,495.68,2019-09-25
1767,226,2019-09,1763.84,0.00,194.02,2019-09-25
1768,227,2019-09,1676.18,0.00,184.38,2019-09-25
1769,228,2019-09,2988.08,0.00,328.69,2019-09-25
1770,229,2019-09,1560.08,0.00,171.61,2019-09-25
1771,230,2019-09,1466.89,0.00,161.36,2019-09-25
1772,231,2019-09,1923.95,0.00,211.63,2019-09-25
1773,232,2019-09,1469.17,0.00,161.61,2019-09-25
1774,233,2019-09,1611.42,0.00,177.26,2019-09-25
1775,234,2019-09,2234.92,0.00,245.84,2019-09-25
1776,235,2019-09,1529.20,0.00,168.21,2019-09-25
1777,236,2019-09,1796.35,0.00,197.60,2019-09-25
1778,237,2019-09,4654.80,0.00,512.03,2019-09-25
1779,238,2019-09,1876.74,0.00,206.44,2019-09-25
1780,239,2019-09,2822.27,0.00,310.45,2019-09-25
1781,240,2019-09,2187.91,0.00,240.67,2019-09-25
1782,241,2019-09,1571.65,0.00,172.88,2019-09-25
1783,242,2019-09,1747.18,0.00,192.19,2019-09-25
1784,243,2019-09,2189.07,0.00,240.80,2019-09-25
1785,244,2019-09,1553.91,0.00,170.93,2019-09-25
1786,1,2019-10,4472.02,0.00,491.92,2019-10-25
1787,2,2019-10,1482.22,0.00,163.04,2019-10-25
1788,3,2019-10,1518.16,0.00,167.00,2019-10-25
1789,4,2019-10,2091.68,0.00,230.08,2019-10-25
1790,5,2019-10,1969.21,0.00,216.61,2019-10-25
1791,6,2019-10,1552.11,0.00,170.73,2019-10-25
1792,7,2019-10,2694.61,0.00,296.41,2019-10-25
1793,8,2019-10,2292.67,0.00,252.19,2019-10-25
1794,9,2019-10,1567.77,0.00,172.45,2019-10-25
1795,10,2019-10,1598.43,0.00,175.83,2019-10-25
1796,11,2019-10,2702.30,0.00,297.25,2019-10-25
1797,12,2019-10,1948.50,0.00,214.34,2019-10-25
1798,13,2019-10,3030.47,0.00,333.35,2019-10-25
1799,14,2019-10,1876.66,0.00,206.43,2019-10-25
1800,15,2019-10,1683.67,0.00,185.20,2019-10-25
1801,16,2019-10,1740.05,0.00,191.41,2019-10-25
1802,17,2019-10,1579.25,0.00,173.72,2019-10-25
1803,18,2019-10,1601.38,0.00,176.15,2019-10-25
1804,19,2019-10,1553.16,0.00,170.85,2019-10-25
1805,20,2019-10,1512.78,0.00,166.41,2019-10-25
1806,21,2019-10,1653.71,0.00,181.91,2019-10-25
1807,22,2019-10,1817.39,0.00,199.91,2019-10-25
1808,23,2019-10,1696.07,0.00,186.57,2019-10-25
1809,28,2019-10,4252.17,0.00,467.74,2019-10-25
1810,29,2019-10,1541.55,0.00,169.57,2019-10-25
1811,30,2019-10,2621.06,0.00,288.32,2019-10-25
1812,31,2019-10,1739.03,0.00,191.29,2019-10-25
1813,32,2019-10,2241.84,0.00,246.60,2019-10-25
1814,33,2019-10,1720.29,0.00,189.23,2019-10-25
1815,34,2019-10,1672.33,0.00,183.96,2019-10-25
1816,35,2019-10,1673.77,0.00,184.11,2019-10-25
1817,36,2019-10,1975.53,0.00,217.31,2019-10-25
1818,37,2019-10,2711.90,0.00,298.31,2019-10-25
1819,38,2019-10,1517.56,0.00,166.93,2019-10-25
1820,39,2019-10,1744.81,0.00,191.93,2019-10-25
1821,40,2019-10,2029.09,0.00,223.20,2019-10-25
1822,41,2019-10,1981.39,0.00,217.95,2019-10-25
1823,42,2019-10,2302.93,0.00,253.32,2019-10-25
1824,43,2019-10,1513.48,0.00,166.48,2019-10-25
1825,44,2019-10,1600.26,0.00,176.03,2019-10-25
1826,45,2019-10,1495.82,0.00,164.54,2019-10-25
1827,46,2019-10,2648.71,0.00,291.36,2019-10-25
1828,47,2019-10,1682.90,0.00,185.12,2019-10-25
1829,48,2019-10,1552.18,0.00,170.74,2019-10-25
1830,49,2019-10,1664.74,0.00,183.12,2019-10-25
1831,50,2019-10,1611.94,0.00,177.31,2019-10-25
1832,51,2019-10,1777.51,0.00,195.53,2019-10-25
1833,52,2019-10,1667.23,0.00,183.40,2019-10-25
1834,60,2019-10,4716.69,0.00,518.84,2019-10-25
1835,61,2019-10,2120.57,0.00,233.26,2019-10-25
1836,62,2019-10,1748.37,0.00,192.32,2019-10-25
1837,63,2019-10,2155.10,0.00,237.06,2019-10-25
1838,64,2019-10,1615.87,0.00,177.75,2019-10-25
1839,65,2019-10,1780.54,0.00,195.86,2019-10-25
1840,66,2019-10,1710.00,0.00,188.10,2019-10-25
1841,67,2019-10,1930.63,0.00,212.37,2019-10-25
1842,68,2019-10,1706.32,0.00,187.70,2019-10-25
1843,69,2019-10,1461.37,0.00,160.75,2019-10-25
1844,70,2019-10,2275.72,0.00,250.33,2019-10-25
1845,71,2019-10,2954.19,0.00,324.96,2019-10-25
1846,72,2019-10,2695.80,0.00,296.54,2019-10-25
1847,73,2019-10,1725.35,0.00,189.79,2019-10-25
1848,74,2019-10,1687.19,0.00,185.59,2019-10-25
1849,75,2019-10,1694.44,0.00,186.39,2019-10-25
1850,76,2019-10,1801.67,0.00,198.18,2019-10-25
1851,77,2019-10,1785.21,0.00,196.37,2019-10-25
1852,78,2019-10,1813.90,0.00,199.53,2019-10-25
1853,82,2019-10,4779.63,0.00,525.76,2019-10-25
1854,83,2019-10,2759.84,0.00,303.58,2019-10-25
1855,84,2019-10,1597.19,0.00,175.69,2019-10-25
1856,85,2019-10,2775.19,0.00,305.27,2019-10-25
1857,86,2019-10,1499.87,0.00,164.99,2019-10-25
1858,87,2019-10,2077.35,0.00,228.51,2019-10-25
1859,88,2019-10,1540.38,0.00,169.44,2019-10-25
1860,89,2019-10,2175.31,0.00,239.28,2019-10-25
1861,90,2019-10,1791.84,0.00,197.10,2019-10-25
1862,91,2019-10,1720.21,0.00,189.22,2019-10-25
1863,92,2019-10,1853.10,0.00,203.84,2019-10-25
1864,93,2019-10,1516.24,0.00,166.79,2019-10-25
1865,94,2019-10,1908.71,0.00,209.96,2019-10-25
1866,95,2019-10,1587.14,0.00,174.59,2019-10-25
1867,96,2019-10,1600.04,0.00,176.00,2019-10-25
1868,97,2019-10,1483.04,0.00,163.13,2019-10-25
1869,100,2019-10,4743.66,0.00,521.80,2019-10-25
1870,101,2019-10,1592.57,0.00,175.18,2019-10-25
1871,102,2019-10,1582.74,0.00,174.10,2019-10-25
1872,103,2019-10,2737.88,0.00,301.17,2019-10-25
1873,104,2019-10,1622.51,0.00,178.48,2019-10-25
1874,105,2019-10,2169.81,0.00,238.68,2019-10-25
1875,106,2019-10,2050.28,0.00,225.53,2019-10-25
1876,107,2019-10,2635.10,0.00,289.86,2019-10-25
1877,108,2019-10,2055.88,0.00,226.15,2019-10-25
1878,109,2019-10,1557.35,0.00,171.31,2019-10-25
1879,110,2019-10,1688.74,0.00,185.76,2019-10-25
1880,111,2019-10,1539.17,0.00,169.31,2019-10-25
1881,112,2019-10,1648.71,0.00,181.36,2019-10-25
1882,115,2019-10,4344.69,0.00,477.92,2019-10-25
1883,116,2019-10,2202.46,0.00,242.27,2019-10-25
1884,117,2019-10,1537.75,0.00,169.15,2019-10-25
1885,118,2019-10,2747.39,0.00,302.21,2019-10-25
1886,119,2019-10,1604.01,0.00,176.44,2019-10-25
1887,120,2019-10,1509.43,0.00,166.04,2019-10-25
1888,121,2019-10,1761.45,0.00,193.76,2019-10-25
1889,122,2019-10,1606.27,0.00,176.69,2019-10-25
1890,123,2019-10,1575.68,0.00,173.32,2019-10-25
1891,124,2019-10,2098.43,0.00,230.83,2019-10-25
1892,125,2019-10,2239.41,0.00,246.34,2019-10-25
