cus_ID,cus_first_name,cus_last_name,cus_gender,cus_phone,cus_DOB,cus_email,cus_loyalty_tier,cus_address_line,cus_city,cus_state,cus_postcode,cus_reg_date
26587,Alia,binti Rahman,Female,010-5588628,1973-08-09,alia26587@gmail.com,Bronze,"No. 176, Jalan G17",Petaling Jaya,Selangor,46050,2024-02-12
26588,Nur Aina,binti Hamid,Female,012-1022828,1976-04-10,nur26588@gmail.com,Bronze,"No. 136, Jalan G2",Kulai,Johor,81000,2024-02-12
26589,Meena,a/p Ramasamy,Female,016-3375042,2000-06-21,meena26589@gmail.com,Silver,"No. 204, Jalan C14",Johor Bahru,Johor,80300,2024-02-12
26590,Amirul,bin Abdullah,Male,014-3591709,1978-04-09,amirul26590@gmail.com,Bronze,"No. 124, Jalan G6",Sungai Buloh,Selangor,47000,2024-02-12
26591,Shalini,a/p Krishnan,Female,012-9585720,2003-11-21,shalini26591@gmail.com,Silver,"No. 295, Jalan D8",Klang,Selangor,41100,2024-02-12
26592,Nurul Huda,binti Yusof,Female,010-1641428,1985-08-14,nurul26592@gmail.com,Gold,"No. 21, Jalan F11",Puchong,Selangor,47120,2024-02-12
26593,Divya,a/p Subramaniam,Female,018-6089284,1973-07-14,divya26593@gmail.com,Silver,"No. 129, Jalan D9",Selayang,Selangor,68000,2024-02-12
26594,Amelia,binti Hassan,Female,018-1991783,1981-08-06,amelia26594@gmail.com,Bronze,"No. 283, Jalan E20",Wangsa Maju,Federal Territory of Kuala Lumpur,53100,2024-02-12
26595,Siti,binti Zainal,Female,011-3719857,1999-11-09,siti26595@gmail.com,Silver,"No. 44, Jalan D5",Wangsa Maju,Federal Territory of Kuala Lumpur,53100,2024-02-12
26596,Nurin,binti Abdullah,Female,016-6962793,1982-03-16,nurin26596@gmail.com,Bronze,"No. 135, Jalan F11",Kuala Lumpur,Federal Territory of Kuala Lumpur,56000,2024-02-13
26597,Mei Ling,Foo,Female,012-9970228,2000-05-25,mei26597@gmail.com,Bronze,"No. 32, Jalan C8",Kepong,Federal Territory of Kuala Lumpur,52000,2024-02-13
26598,Kavitha,a/p Maniam,Female,019-1413027,1982-10-30,kavitha26598@gmail.com,Gold,"No. 250, Jalan A13",Petaling Jaya,Selangor,46300,2024-02-13
26599,Shalini,a/p Rajan,Female,012-7771026,1970-04-28,shalini26599@gmail.com,Bronze,"No. 240, Jalan D5",Subang Jaya,Selangor,47610,2024-02-13
26600,Aina,binti Ahmad,Female,017-3655426,1992-04-13,aina26600@gmail.com,Platinum,"No. 279, Jalan C1",George Town,Pulau Pinang,10050,2024-02-13
26601,Jia Yi,Cheah,Female,015-3646971,1995-09-11,jia26601@gmail.com,Silver,"No. 226, Jalan F18",Shah Alam,Selangor,40150,2024-02-13
26602,Zarina,binti Osman,Female,011-6911013,1997-06-14,zarina26602@gmail.com,Silver,"No. 123, Jalan D16",Sungai Buloh,Selangor,47000,2024-02-13
26603,Izzati,binti Hamid,Female,013-2371572,1985-08-19,izzati26603@gmail.com,Bronze,"No. 79, Jalan F11",Klang,Selangor,41300,2024-02-13
26604,Izzati,binti Hamid,Female,010-1030040,1988-08-02,izzati26604@gmail.com,Silver,"No. 20, Jalan B3",Klang,Selangor,41300,2024-02-13
26605,Nurin,binti Abdullah,Female,015-8663657,1963-03-09,nurin26605@gmail.com,Platinum,"No. 216, Jalan A4",Puchong,Selangor,47140,2024-02-13
26606,Kavitha,a/p Krishnan,Female,014-5839708,1999-11-18,kavitha26606@gmail.com,Bronze,"No. 186, Jalan G13",Puchong,Selangor,47190,2024-02-13
26607,Deepa,a/p Muniandy,Female,010-9397795,1969-05-25,deepa26607@gmail.com,Bronze,"No. 46, Jalan E13",Sungai Buloh,Selangor,47000,2024-02-13
26608,Nadia,binti Ismail,Female,018-3204253,1976-01-10,nadia26608@gmail.com,Bronze,"No. 181, Jalan A16",Rawang,Selangor,48000,2024-02-13
26609,Alia,binti Razak,Female,015-5547399,1998-06-18,alia26609@gmail.com,Bronze,"No. 19, Jalan A18",Setapak,Federal Territory of Kuala Lumpur,53100,2024-02-13
26610,Shalini,a/p Rajan,Female,016-4325948,1995-03-30,shalini26610@gmail.com,Bronze,"No. 200, Jalan F14",Wangsa Maju,Federal Territory of Kuala Lumpur,53300,2024-02-13
26611,Shalini,a/p Subramaniam,Female,019-6903892,1997-01-11,shalini26611@gmail.com,Bronze,"No. 35, Jalan A9",Gombak,Selangor,53000,2024-02-13
26612,Vanessa,Chin,Female,018-1282958,1988-07-12,vanessa26612@gmail.com,Bronze,"No. 224, Jalan C6",Ipoh,Perak,31400,2024-02-13
26613,Amelia,binti Yusof,Female,011-4629504,1971-07-18,amelia26613@gmail.com,Gold,"No. 233, Jalan A3",Kuala Lumpur,Federal Territory of Kuala Lumpur,55100,2024-02-14
26614,Wan Ying,Cheah,Female,011-6688585,1967-11-13,wan26614@gmail.com,Silver,"No. 149, Jalan F18",Bukit Jalil,Federal Territory of Kuala Lumpur,57100,2024-02-14
26615,Ling Ling,Lim,Female,013-1460266,1974-12-04,ling26615@gmail.com,Bronze,"No. 203, Jalan C19",Petaling Jaya,Selangor,46200,2024-02-14
26616,Anisa,binti Rahman,Female,017-5506799,1991-09-19,anisa26616@gmail.com,Silver,"No. 238, Jalan F18",Petaling Jaya,Selangor,46050,2024-02-14
26617,Rachel,Sim,Female,017-6508267,1997-07-24,rachel26617@gmail.com,Bronze,"No. 120, Jalan F18",Gombak,Selangor,68100,2024-02-14
26618,Wan Ying,Wong,Female,016-1389392,1985-01-18,wan26618@gmail.com,Silver,"No. 82, Jalan A14",Melaka,Melaka,75250,2024-02-14
26619,Ling Ling,Cheah,Female,018-8355635,2005-05-27,ling26619@gmail.com,Bronze,"No. 36, Jalan A10",Melaka,Melaka,75000,2024-02-14
26620,Jian Ming,Lee,Male,012-6794698,1995-05-19,jian26620@gmail.com,Gold,"No. 263, Jalan F5",Sungai Buloh,Selangor,47000,2024-02-14
26621,Zulkifli,bin Hamid,Male,013-8328049,1972-12-19,zulkifli26621@gmail.com,Bronze,"No. 216, Jalan F1",Shah Alam,Selangor,40400,2024-02-14
26622,Daniel,Chan,Male,017-5515661,1979-05-02,daniel26622@gmail.com,Silver,"No. 78, Jalan D19",Shah Alam,Selangor,40400,2024-02-14
26623,Rohani,binti Razak,Female,015-6636651,1966-05-22,rohani26623@gmail.com,Silver,"No. 84, Jalan B11",Setapak,Federal Territory of Kuala Lumpur,53300,2024-02-14
26624,Priya,a/p Ramasamy,Female,011-5817320,1978-04-10,priya26624@gmail.com,Bronze,"No. 273, Jalan E17",Ipoh,Perak,31400,2024-02-14
26625,Sharmila,a/p Subramaniam,Female,015-8560881,1980-09-09,sharmila26625@gmail.com,Bronze,"No. 169, Jalan B6",Ipoh,Perak,30010,2024-02-14
26626,Nadia,binti Ahmad,Female,014-1999833,1985-09-07,nadia26626@gmail.com,Silver,"No. 61, Jalan A4",Puchong,Selangor,47160,2024-02-14
26627,Jian Ming,Cheah,Male,013-2516539,1975-04-09,jian26627@gmail.com,Bronze,"No. 128, Jalan G3",Kajang,Selangor,43300,2024-02-14
26628,Anisa,binti Rahman,Female,015-9078272,1999-03-03,anisa26628@gmail.com,Bronze,"No. 193, Jalan G6",Kuala Lumpur,Federal Territory of Kuala Lumpur,56000,2024-02-15
26629,Rohani,binti Ahmad,Female,014-1430623,1971-03-14,rohani26629@gmail.com,Bronze,"No. 207, Jalan B3",Bukit Jalil,Federal Territory of Kuala Lumpur,58200,2024-02-15
26630,Chloe,Foo,Female,019-7729243,1971-03-28,chloe26630@gmail.com,Bronze,"No. 35, Jalan B10",Kuala Lumpur,Federal Territory of Kuala Lumpur,50450,2024-02-15
26631,Pei Shan,Lee,Female,019-5998682,1995-06-07,pei26631@gmail.com,Bronze,"No. 219, Jalan A1",Kepong,Federal Territory of Kuala Lumpur,52000,2024-02-15
26632,Zarina,binti Ahmad,Female,015-4318968,1998-05-27,zarina26632@gmail.com,Gold,"No. 265, Jalan G15",Sungai Buloh,Selangor,47000,2024-02-15
26633,Fatimah,binti Ahmad,Female,019-1611729,1994-08-29,fatimah26633@gmail.com,Silver,"No. 126, Jalan F15",Petaling Jaya,Selangor,46100,2024-02-15
26634,Nurin,binti Hamid,Female,014-4770013,1995-07-06,nurin26634@gmail.com,Bronze,"No. 106, Jalan D17",Sungai Buloh,Selangor,47810,2024-02-15
26635,Nabila,binti Abdullah,Female,013-3155980,1967-03-16,nabila26635@gmail.com,Bronze,"No. 41, Jalan A17",Petaling Jaya,Selangor,47300,2024-02-15
26636,Vanessa,Lim,Female,018-4698088,1980-07-03,vanessa26636@gmail.com,Silver,"No. 146, Jalan E13",Petaling Jaya,Selangor,46050,2024-02-15
26637,Michelle,Lee,Female,014-7137978,1987-03-10,michelle26637@gmail.com,Gold,"No. 81, Jalan F6",Sungai Buloh,Selangor,47000,2024-02-15
26638,Rachel,Yap,Female,014-6218330,1969-01-11,rachel26638@gmail.com,Gold,"No. 94, Jalan B16",Setapak,Federal Territory of Kuala Lumpur,53300,2024-02-15
26639,Nadia,binti Hassan,Female,010-4741371,1970-06-26,nadia26639@gmail.com,Gold,"No. 256, Jalan G15",Wangsa Maju,Federal Territory of Kuala Lumpur,53200,2024-02-15
26640,Zheng Yang,Chua,Male,010-5181771,2003-06-11,zheng26640@gmail.com,Bronze,"No. 190, Jalan C19",George Town,Pulau Pinang,10000,2024-02-15
26641,Wan Ying,Sim,Female,012-9821272,1968-04-09,wan26641@gmail.com,Bronze,"No. 179, Jalan C10",Ipoh,Perak,31350,2024-02-15
26642,Aina,binti Zainal,Female,013-6393744,1976-01-28,aina26642@gmail.com,Bronze,"No. 51, Jalan C10",Nilai,Negeri Sembilan,71760,2024-02-15
26643,Deepa,a/p Maniam,Female,015-3857703,1989-10-14,deepa26643@gmail.com,Silver,"No. 125, Jalan G17",Kuantan,Pahang,25250,2024-02-15
26644,Kai Xin,Liew,Female,016-8229029,1970-02-13,kai26644@gmail.com,Bronze,"No. 1, Jalan B6",Kuala Lumpur,Federal Territory of Kuala Lumpur,50480,2024-02-16
26645,Deepa,a/p Krishnan,Female,011-4675180,1991-04-04,deepa26645@gmail.com,Bronze,"No. 83, Jalan D20",Kuala Lumpur,Federal Territory of Kuala Lumpur,59000,2024-02-16
26646,Hannah,binti Ismail,Female,016-9991751,1976-05-06,hannah26646@gmail.com,Bronze,"No. 208, Jalan D4",Klang,Selangor,41200,2024-02-16
26647,Farah,binti Rahman,Female,018-9193849,2000-03-29,farah26647@gmail.com,Platinum,"No. 191, Jalan C11",Melaka,Melaka,75000,2024-02-16
26648,Emily,Tan,Female,019-8196085,1974-10-14,emily26648@gmail.com,Gold,"No. 13, Jalan A11",Shah Alam,Selangor,40460,2024-02-16
26649,Hafiz,bin Osman,Male,010-4366309,2000-09-17,hafiz26649@gmail.com,Bronze,"No. 72, Jalan B20",Shah Alam,Selangor,40100,2024-02-16
26650,Rohani,binti Rahman,Female,014-4807982,2000-03-11,rohani26650@gmail.com,Gold,"No. 82, Jalan B19",Klang,Selangor,41050,2024-02-16
26651,Rohani,binti Abdullah,Female,010-6810887,1980-04-07,rohani26651@gmail.com,Gold,"No. 51, Jalan C17",Puchong,Selangor,47100,2024-02-16
26652,Aisyah,binti Zainal,Female,011-6754298,1978-05-05,aisyah26652@gmail.com,Bronze,"No. 242, Jalan C19",Sungai Buloh,Selangor,47820,2024-02-16
26653,Izzati,binti Hamid,Female,014-3875124,1965-03-30,izzati26653@gmail.com,Bronze,"No. 263, Jalan E14",Kepong,Federal Territory of Kuala Lumpur,52000,2024-02-16
26654,Kumar,a/l Maniam,Male,017-1757003,1989-09-22,kumar26654@gmail.com,Silver,"No. 23, Jalan A2",Wangsa Maju,Federal Territory of Kuala Lumpur,53300,2024-02-16
26655,Michelle,Ong,Female,015-7186490,2005-04-06,michelle26655@gmail.com,Silver,"No. 117, Jalan F11",Ipoh,Perak,30020,2024-02-16
26656,Nurul Huda,binti Zainal,Female,015-4848792,1972-04-16,nurul26656@gmail.com,Bronze,"No. 282, Jalan D16",Ipoh,Perak,30010,2024-02-16
26657,Vanessa,Cheah,Female,015-4236854,1969-08-11,vanessa26657@gmail.com,Bronze,"No. 206, Jalan F6",George Town,Pulau Pinang,10150,2024-02-16
26658,Kavitha,a/p Muniandy,Female,017-4025326,1996-10-21,kavitha26658@gmail.com,Silver,"No. 106, Jalan G17",Kuala Lumpur,Federal Territory of Kuala Lumpur,50000,2024-02-17
26659,Anisa,binti Zainal,Female,017-3974232,2004-11-13,anisa26659@gmail.com,Silver,"No. 35, Jalan C20",Kuala Lumpur,Federal Territory of Kuala Lumpur,59000,2024-02-17
26660,Alia,binti Zainal,Female,010-4899382,1974-07-06,alia26660@gmail.com,Gold,"No. 135, Jalan G8",Kepong,Federal Territory of Kuala Lumpur,51200,2024-02-17
26661,Suhaila,binti Hamid,Female,010-9126621,1963-12-17,suhaila26661@gmail.com,Bronze,"No. 35, Jalan A1",Kuala Lumpur,Federal Territory of Kuala Lumpur,59000,2024-02-17
26662,Rohani,binti Rahman,Female,011-1842209,1998-12-27,rohani26662@gmail.com,Gold,"No. 251, Jalan F7",Kuala Lumpur,Federal Territory of Kuala Lumpur,56000,2024-02-17
26663,Zarina,binti Zainal,Female,012-5312498,1994-05-03,zarina26663@gmail.com,Gold,"No. 3, Jalan F13",Petaling Jaya,Selangor,47400,2024-02-17
26664,Nurin,binti Osman,Female,010-8981160,2003-01-08,nurin26664@gmail.com,Gold,"No. 267, Jalan G8",Sungai Buloh,Selangor,47810,2024-02-17
26665,Mei Ling,Khoo,Female,017-7402132,1966-12-30,mei26665@gmail.com,Bronze,"No. 26, Jalan D16",Kulai,Johor,81030,2024-02-17
26666,Nabila,binti Razak,Female,015-4380501,1968-04-15,nabila26666@gmail.com,Platinum,"No. 37, Jalan C19",Kuantan,Pahang,25150,2024-02-17
26667,Yasmin,binti Razak,Female,016-7752816,1982-07-28,yasmin26667@gmail.com,Silver,"No. 40, Jalan E14",Sungai Buloh,Selangor,47000,2024-02-17
26668,Emily,Foo,Female,018-3990425,1983-07-01,emily26668@gmail.com,Gold,"No. 291, Jalan A4",Sungai Buloh,Selangor,47820,2024-02-17
26669,Farah,binti Rahman,Female,014-1004100,2005-12-29,farah26669@gmail.com,Gold,"No. 225, Jalan E2",Petaling Jaya,Selangor,47810,2024-02-17
26670,Rohani,binti Abdullah,Female,012-8067597,1994-09-13,rohani26670@gmail.com,Gold,"No. 65, Jalan E1",Klang,Selangor,41150,2024-02-17
26671,Fatimah,binti Ismail,Female,010-7150404,1993-03-15,fatimah26671@gmail.com,Bronze,"No. 54, Jalan B6",Puchong,Selangor,47100,2024-02-17
26672,Chloe,Liew,Female,018-5280746,1987-01-10,chloe26672@gmail.com,Bronze,"No. 227, Jalan C1",Puchong,Selangor,47180,2024-02-17
26673,Fatimah,binti Zainal,Female,010-3590482,1982-12-08,fatimah26673@gmail.com,Bronze,"No. 196, Jalan F5",Selayang,Selangor,68000,2024-02-17
26674,Danial,bin Zainal,Male,014-1038963,1980-05-20,danial26674@gmail.com,Silver,"No. 275, Jalan A19",Setapak,Federal Territory of Kuala Lumpur,53300,2024-02-17
26675,Deepa,a/p Subramaniam,Female,015-7026895,1975-08-19,deepa26675@gmail.com,Bronze,"No. 31, Jalan D19",Wangsa Maju,Federal Territory of Kuala Lumpur,53200,2024-02-17
26676,Nurul Huda,binti Razak,Female,018-4867997,1978-08-16,nurul26676@gmail.com,Bronze,"No. 146, Jalan B18",Bukit Jalil,Federal Territory of Kuala Lumpur,57000,2024-02-17
26677,Farah,binti Yusof,Female,013-7837839,1986-08-19,farah26677@gmail.com,Gold,"No. 36, Jalan C5",Kuala Lumpur,Federal Territory of Kuala Lumpur,58000,2024-02-18
26678,Alia,binti Rahman,Female,012-1736083,1990-01-07,alia26678@gmail.com,Bronze,"No. 2, Jalan B5",Petaling Jaya,Selangor,47300,2024-02-18
26679,Ling Ling,Goh,Female,016-6962786,1985-01-16,ling26679@gmail.com,Bronze,"No. 9, Jalan G20",Johor Bahru,Johor,80300,2024-02-18
26680,Zarina,binti Zainal,Female,016-4068818,1970-08-23,zarina26680@gmail.com,Bronze,"No. 126, Jalan F7",Johor Bahru,Johor,81200,2024-02-18
26681,Nurin,binti Rahman,Female,019-7879594,1968-09-04,nurin26681@gmail.com,Platinum,"No. 250, Jalan E1",Kulai,Johor,81030,2024-02-18
26682,Suhaila,binti Hassan,Female,016-6604094,1987-01-21,suhaila26682@gmail.com,Gold,"No. 34, Jalan B20",Shah Alam,Selangor,40000,2024-02-18
26683,Sharmila,a/p Maniam,Female,018-6277252,1991-05-08,sharmila26683@gmail.com,Silver,"No. 33, Jalan C10",Puchong,Selangor,47180,2024-02-18
26684,Ling Ling,Tan,Female,010-8784591,1992-09-11,ling26684@gmail.com,Bronze,"No. 104, Jalan D11",Puchong,Selangor,47170,2024-02-18
26685,Meena,a/p Muniandy,Female,012-2699998,1973-02-13,meena26685@gmail.com,Bronze,"No. 254, Jalan A2",Selayang,Selangor,68100,2024-02-18
26686,Suhaila,binti Rahman,Female,013-1116916,2004-01-25,suhaila26686@gmail.com,Bronze,"No. 237, Jalan C4",Setapak,Federal Territory of Kuala Lumpur,53200,2024-02-18
26687,Hannah,binti Yusof,Female,018-2594325,1990-06-09,hannah26687@gmail.com,Bronze,"No. 66, Jalan B4",Setapak,Federal Territory of Kuala Lumpur,53100,2024-02-18
26688,Michelle,Loh,Female,011-2370950,1990-03-03,michelle26688@gmail.com,Silver,"No. 130, Jalan A17",Wangsa Maju,Federal Territory of Kuala Lumpur,53100,2024-02-18
26689,Li Wen,Chua,Female,011-2899182,2005-01-30,li26689@gmail.com,Gold,"No. 206, Jalan E10",Rawang,Selangor,48010,2024-02-18
26690,Yasmin,binti Zainal,Female,018-5206045,1982-03-16,yasmin26690@gmail.com,Bronze,"No. 264, Jalan E7",Kuala Lumpur,Federal Territory of Kuala Lumpur,56000,2024-02-19
26691,Shu Fen,Chong,Female,018-5561997,1966-01-10,shu26691@gmail.com,Bronze,"No. 62, Jalan D6",Puchong,Selangor,47130,2024-02-19
26692,Nurul Huda,binti Zainal,Female,019-9242147,1979-05-06,nurul26692@gmail.com,Bronze,"No. 25, Jalan E2",Shah Alam,Selangor,40000,2024-02-19
26693,Rohani,binti Ismail,Female,012-6865119,1997-01-07,rohani26693@gmail.com,Bronze,"No. 240, Jalan E13",Petaling Jaya,Selangor,47300,2024-02-19
26694,Sze Min,Loh,Female,013-7431503,1994-05-21,sze26694@gmail.com,Bronze,"No. 58, Jalan D15",Puchong,Selangor,47160,2024-02-19
26695,Fatimah,binti Yusof,Female,010-9206011,1981-11-26,fatimah26695@gmail.com,Bronze,"No. 26, Jalan B2",Setapak,Federal Territory of Kuala Lumpur,53200,2024-02-19
26696,Nur Aina,binti Ismail,Female,019-5690840,1971-08-03,nur26696@gmail.com,Bronze,"No. 147, Jalan F5",Gombak,Selangor,53000,2024-02-19
26697,Faizal,bin Ahmad,Male,017-8587860,2005-02-13,faizal26697@gmail.com,Bronze,"No. 24, Jalan E13",Johor Bahru,Johor,80100,2024-02-19
26698,Farah,binti Razak,Female,017-9880316,2002-11-15,farah26698@gmail.com,Silver,"No. 255, Jalan F6",Seremban,Negeri Sembilan,70200,2024-02-19
26699,Firdaus,bin Hassan,Male,011-4084953,1980-05-21,firdaus26699@gmail.com,Silver,"No. 286, Jalan F6",Kuala Lumpur,Federal Territory of Kuala Lumpur,59000,2024-02-20
26700,Li Wen,Sim,Female,014-3237040,1980-12-15,li26700@gmail.com,Bronze,"No. 284, Jalan D12",Wangsa Maju,Federal Territory of Kuala Lumpur,53300,2024-02-20
26701,Shalini,a/p Maniam,Female,015-6011460,1972-05-20,shalini26701@gmail.com,Bronze,"No. 43, Jalan E5",Petaling Jaya,Selangor,47800,2024-02-20
26702,Vanessa,Khoo,Female,015-7630329,1979-10-16,vanessa26702@gmail.com,Bronze,"No. 288, Jalan D8",Petaling Jaya,Selangor,47301,2024-02-20
26703,Kevin,Loh,Male,011-9160832,1971-09-03,kevin26703@gmail.com,Bronze,"No. 174, Jalan A11",Johor Bahru,Johor,81200,2024-02-20
26704,Nur Aina,binti Zainal,Female,017-8824349,1979-02-14,nur26704@gmail.com,Bronze,"No. 236, Jalan C8",Sungai Buloh,Selangor,47000,2024-02-20
26705,Nabila,binti Razak,Female,018-2583605,1999-11-17,nabila26705@gmail.com,Silver,"No. 211, Jalan E20",Sungai Buloh,Selangor,47820,2024-02-20
26706,Siti,binti Abdullah,Female,018-5698145,2002-04-14,siti26706@gmail.com,Gold,"No. 70, Jalan E15",Puchong,Selangor,47100,2024-02-20
26707,Kevin,Ong,Male,019-9173167,1969-11-26,kevin26707@gmail.com,Bronze,"No. 15, Jalan D5",Selayang,Selangor,68100,2024-02-20
26708,Yasmin,binti Zainal,Female,018-9558277,1963-06-01,yasmin26708@gmail.com,Gold,"No. 132, Jalan D12",Puchong,Selangor,47120,2024-02-20
26709,Kavitha,a/p Subramaniam,Female,014-2081851,1964-03-01,kavitha26709@gmail.com,Bronze,"No. 50, Jalan B7",Sungai Buloh,Selangor,47810,2024-02-20
26710,Nadia,binti Osman,Female,012-1446938,2002-01-23,nadia26710@gmail.com,Gold,"No. 241, Jalan A7",Bukit Jalil,Federal Territory of Kuala Lumpur,57100,2024-02-20
26711,Nadia,binti Razak,Female,013-6666091,1998-11-09,nadia26711@gmail.com,Platinum,"No. 169, Jalan D9",Gombak,Selangor,68100,2024-02-20
26712,Kavitha,a/p Krishnan,Female,011-5664608,1999-02-05,kavitha26712@gmail.com,Silver,"No. 39, Jalan A19",Ipoh,Perak,30010,2024-02-20
26713,Jia Yi,Teoh,Female,011-1040294,1994-12-03,jia26713@gmail.com,Bronze,"No. 6, Jalan E12",Bukit Jalil,Federal Territory of Kuala Lumpur,57100,2024-02-20
26714,Zarina,binti Hamid,Female,017-2371054,1978-05-05,zarina26714@gmail.com,Bronze,"No. 249, Jalan B18",Subang Jaya,Selangor,47600,2024-02-20
26715,Fatimah,binti Ismail,Female,015-2166409,1975-04-11,fatimah26715@gmail.com,Silver,"No. 97, Jalan E16",Kuala Lumpur,Federal Territory of Kuala Lumpur,59000,2024-02-21
26716,Yasmin,binti Zainal,Female,019-6200183,1978-09-26,yasmin26716@gmail.com,Bronze,"No. 146, Jalan A1",Kepong,Federal Territory of Kuala Lumpur,51200,2024-02-21
26717,Syafiq,bin Razak,Male,013-4756459,1973-10-11,syafiq26717@gmail.com,Gold,"No. 60, Jalan C4",Kuala Lumpur,Federal Territory of Kuala Lumpur,50000,2024-02-21
26718,Anisa,binti Rahman,Female,019-8436307,1993-09-25,anisa26718@gmail.com,Gold,"No. 281, Jalan D8",Setapak,Federal Territory of Kuala Lumpur,53100,2024-02-21
26719,Suhaila,binti Ahmad,Female,016-7982253,1966-04-22,suhaila26719@gmail.com,Bronze,"No. 16, Jalan F17",Petaling Jaya,Selangor,46100,2024-02-21
26720,Kai Xin,Lee,Female,012-9886127,1985-08-10,kai26720@gmail.com,Bronze,"No. 193, Jalan E12",Petaling Jaya,Selangor,47301,2024-02-21
26721,Aisyah,binti Hamid,Female,015-7538695,1989-05-19,aisyah26721@gmail.com,Bronze,"No. 97, Jalan C10",Petaling Jaya,Selangor,46050,2024-02-21
26722,Mei Ling,Wong,Female,013-8134002,1983-02-15,mei26722@gmail.com,Silver,"No. 10, Jalan C20",Petaling Jaya,Selangor,47400,2024-02-21
26723,Grace,Yap,Female,015-8054642,1980-02-05,grace26723@gmail.com,Bronze,"No. 195, Jalan B11",George Town,Pulau Pinang,10000,2024-02-21
26724,Pei Shan,Liew,Female,010-6361925,1964-01-01,pei26724@gmail.com,Bronze,"No. 186, Jalan D11",Ipoh,Perak,31400,2024-02-21
26725,Yasmin,binti Osman,Female,013-5950116,2004-07-11,yasmin26725@gmail.com,Gold,"No. 293, Jalan A1",Gombak,Selangor,53100,2024-02-21
26726,Nur Aina,binti Ahmad,Female,019-4563615,1979-12-21,nur26726@gmail.com,Bronze,"No. 19, Jalan E20",Klang,Selangor,41100,2024-02-21
26727,Hannah,binti Rahman,Female,012-9257634,1972-06-05,hannah26727@gmail.com,Silver,"No. 163, Jalan D12",Klang,Selangor,41200,2024-02-21
26728,Divya,a/p Subramaniam,Female,010-4070512,1987-02-05,divya26728@gmail.com,Silver,"No. 140, Jalan E15",Setapak,Federal Territory of Kuala Lumpur,53200,2024-02-21
26729,Suhaila,binti Rahman,Female,016-6635689,1991-02-28,suhaila26729@gmail.com,Bronze,"No. 278, Jalan E9",Wangsa Maju,Federal Territory of Kuala Lumpur,53200,2024-02-21
26730,Nurul Huda,binti Hassan,Female,011-7464402,1993-01-26,nurul26730@gmail.com,Bronze,"No. 142, Jalan C14",Seremban,Negeri Sembilan,70100,2024-02-21
26731,Rajesh,a/l Ramasamy,Male,015-3816615,1979-10-14,rajesh26731@gmail.com,Bronze,"No. 58, Jalan B1",Subang Jaya,Selangor,47650,2024-02-21
26732,Hui Min,Loh,Female,018-4724495,2000-05-14,hui26732@gmail.com,Silver,"No. 41, Jalan C12",Kuala Lumpur,Federal Territory of Kuala Lumpur,56000,2024-02-22
26733,Aina,binti Hassan,Female,017-9812977,2002-10-07,aina26733@gmail.com,Gold,"No. 67, Jalan F15",Petaling Jaya,Selangor,47800,2024-02-22
26734,Amelia,binti Ahmad,Female,011-8893776,1976-05-13,amelia26734@gmail.com,Platinum,"No. 212, Jalan D16",Petaling Jaya,Selangor,46300,2024-02-22
26735,Izzati,binti Ismail,Female,015-5682330,2002-03-24,izzati26735@gmail.com,Silver,"No. 262, Jalan B12",Sungai Buloh,Selangor,47000,2024-02-22
26736,Amelia,binti Ahmad,Female,019-8180829,1996-07-07,amelia26736@gmail.com,Silver,"No. 35, Jalan C19",Puchong,Selangor,47160,2024-02-22
26737,Mei Ling,Khoo,Female,011-7213260,1972-07-15,mei26737@gmail.com,Bronze,"No. 87, Jalan E4",George Town,Pulau Pinang,10250,2024-02-22
26738,Aisyah,binti Hassan,Female,017-1561164,1984-08-25,aisyah26738@gmail.com,Bronze,"No. 143, Jalan G1",Gombak,Selangor,53000,2024-02-22
26739,Suhaila,binti Hassan,Female,018-4827743,1968-02-16,suhaila26739@gmail.com,Bronze,"No. 262, Jalan G10",Selayang,Selangor,68100,2024-02-22
26740,Wan Ying,Loh,Female,010-2556994,1978-01-04,wan26740@gmail.com,Silver,"No. 146, Jalan E5",Ipoh,Perak,31350,2024-02-22
26741,Chloe,Wong,Female,011-5882097,1966-11-30,chloe26741@gmail.com,Bronze,"No. 83, Jalan F4",Bukit Jalil,Federal Territory of Kuala Lumpur,58200,2024-02-22
26742,Ling Ling,Lee,Female,014-2606672,1984-10-12,ling26742@gmail.com,Bronze,"No. 175, Jalan E11",Kuala Lumpur,Federal Territory of Kuala Lumpur,59000,2024-02-22
26743,Emily,Khoo,Female,018-2255949,1977-11-27,emily26743@gmail.com,Bronze,"No. 51, Jalan D6",Gombak,Selangor,53100,2024-02-22
26744,Nabila,binti Ahmad,Female,016-1286201,1976-07-22,nabila26744@gmail.com,Bronze,"No. 269, Jalan C2",Ipoh,Perak,30000,2024-02-22
26745,Hafiz,bin Abdullah,Male,018-1659547,1973-01-24,hafiz26745@gmail.com,Bronze,"No. 17, Jalan F15",Ipoh,Perak,30200,2024-02-22
26746,Michelle,Chong,Female,017-6231360,1973-06-26,michelle26746@gmail.com,Silver,"No. 40, Jalan A15",Kuantan,Pahang,25200,2024-02-22
26747,Sze Min,Tan,Female,012-7561491,2000-09-15,sze26747@gmail.com,Silver,"No. 85, Jalan C7",Subang Jaya,Selangor,47500,2024-02-22
